"Plot Title: H71"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
52,09/24/21 10:14:01 AM,25.708,0.0,,,,,
53,09/24/21 10:14:31 AM,25.805,0.0,,,,,
54,09/24/21 10:15:01 AM,25.902,0.0,,,,,
55,09/24/21 10:15:31 AM,26.000,0.0,,,,,
56,09/24/21 10:16:01 AM,26.000,0.0,,,,,
57,09/24/21 10:16:31 AM,26.097,0.0,,,,,
58,09/24/21 10:17:01 AM,26.097,0.0,,,,,
59,09/24/21 10:17:31 AM,26.195,0.0,,,,,
60,09/24/21 10:18:01 AM,26.195,0.0,,,,,
61,09/24/21 10:18:31 AM,26.292,0.0,,,,,
62,09/24/21 10:19:01 AM,26.292,0.0,,,,,
63,09/24/21 10:19:31 AM,26.390,0.0,,,,,
64,09/24/21 10:20:01 AM,26.585,1173.3,,,,,
65,09/24/21 10:20:31 AM,26.879,645.8,,,,,
66,09/24/21 10:21:01 AM,26.977,172.2,,,,,
67,09/24/21 10:21:31 AM,27.075,301.4,,,,,
68,09/24/21 10:22:01 AM,27.272,947.2,,,,,
69,09/24/21 10:22:31 AM,27.665,1087.2,,,,,
70,09/24/21 10:23:01 AM,28.060,1463.9,,,,,
71,09/24/21 10:23:31 AM,28.258,2325.0,,,,,
72,09/24/21 10:24:01 AM,28.456,3100.0,,,,,
73,09/24/21 10:24:31 AM,28.853,2411.1,,,,,
74,09/24/21 10:25:01 AM,29.152,3272.2,,,,,
75,09/24/21 10:25:31 AM,29.252,753.5,,,,,
76,09/24/21 10:26:01 AM,29.853,2152.8,,,,,
77,09/24/21 10:26:31 AM,30.255,3444.5,,,,,
78,09/24/21 10:27:01 AM,30.558,3272.2,,,,,
79,09/24/21 10:27:31 AM,30.760,2927.8,,,,,
80,09/24/21 10:28:01 AM,31.064,861.1,,,,,
81,09/24/21 10:28:31 AM,31.064,796.5,,,,,
82,09/24/21 10:29:01 AM,31.064,861.1,,,,,
83,09/24/21 10:29:31 AM,31.268,3444.5,,,,,
84,09/24/21 10:30:01 AM,31.472,1162.5,,,,,
85,09/24/21 10:30:31 AM,31.268,742.7,,,,,
86,09/24/21 10:31:01 AM,31.268,1463.9,,,,,
87,09/24/21 10:31:31 AM,30.255,86.1,,,,,
88,09/24/21 10:32:01 AM,29.552,495.1,,,,,
89,09/24/21 10:32:31 AM,29.152,430.6,,,,,
90,09/24/21 10:33:01 AM,28.655,21.5,,,,,
91,09/24/21 10:33:31 AM,28.357,0.0,,,,,
92,09/24/21 10:34:01 AM,28.258,688.9,,,,,
93,09/24/21 10:34:31 AM,27.961,667.4,,,,,
94,09/24/21 10:35:01 AM,27.862,226.0,,,,,
95,09/24/21 10:35:31 AM,27.764,1011.8,,,,,
96,09/24/21 10:36:01 AM,27.665,75.3,,,,,
97,09/24/21 10:36:31 AM,27.468,53.8,,,,,
98,09/24/21 10:37:01 AM,27.468,21.5,,,,,
99,09/24/21 10:37:31 AM,27.665,1324.0,,,,,
100,09/24/21 10:38:01 AM,27.468,861.1,,,,,
101,09/24/21 10:38:31 AM,27.665,4133.4,,,,,
102,09/24/21 10:39:01 AM,27.862,1980.6,,,,,
103,09/24/21 10:39:31 AM,27.764,1550.0,,,,,
104,09/24/21 10:40:01 AM,27.665,839.6,,,,,
105,09/24/21 10:40:31 AM,27.665,1108.7,,,,,
106,09/24/21 10:41:01 AM,27.665,1130.2,,,,,
107,09/24/21 10:41:31 AM,27.665,193.8,,,,,
108,09/24/21 10:42:01 AM,27.665,656.6,,,,,
109,09/24/21 10:42:31 AM,27.567,796.5,,,,,
110,09/24/21 10:43:01 AM,27.862,1463.9,,,,,
111,09/24/21 10:43:31 AM,27.567,258.3,,,,,
112,09/24/21 10:44:01 AM,27.961,2325.0,,,,,
113,09/24/21 10:44:31 AM,27.862,979.5,,,,,
114,09/24/21 10:45:01 AM,27.862,828.8,,,,,
115,09/24/21 10:45:31 AM,27.961,796.5,,,,,
116,09/24/21 10:46:01 AM,27.961,495.1,,,,,
117,09/24/21 10:46:31 AM,27.764,0.0,,,,,
118,09/24/21 10:47:01 AM,27.665,0.0,,,,,
119,09/24/21 10:47:31 AM,27.665,0.0,,,,,
120,09/24/21 10:48:01 AM,27.567,0.0,,,,,
121,09/24/21 10:48:31 AM,27.468,0.0,,,,,
122,09/24/21 10:49:01 AM,27.370,0.0,,,,,
123,09/24/21 10:49:31 AM,27.272,0.0,,,,,
124,09/24/21 10:50:01 AM,27.370,96.9,,,,,
125,09/24/21 10:50:31 AM,27.468,1334.7,,,,,
126,09/24/21 10:51:01 AM,27.665,882.6,,,,,
127,09/24/21 10:51:31 AM,27.567,96.9,,,,,
128,09/24/21 10:52:01 AM,27.764,1270.1,,,,,
129,09/24/21 10:52:31 AM,27.862,2411.1,,,,,
130,09/24/21 10:53:01 AM,28.060,2583.4,,,,,
131,09/24/21 10:53:31 AM,28.060,796.5,,,,,
132,09/24/21 10:54:01 AM,28.060,1302.4,,,,,
133,09/24/21 10:54:31 AM,28.258,4305.6,,,,,
134,09/24/21 10:55:01 AM,28.655,3788.9,,,,,
135,09/24/21 10:55:31 AM,28.754,2325.0,,,,,
136,09/24/21 10:56:01 AM,29.053,2669.5,,,,,
137,09/24/21 10:56:31 AM,29.152,2497.2,,,,,
138,09/24/21 10:57:01 AM,29.352,2411.1,,,,,
139,09/24/21 10:57:31 AM,29.352,785.8,,,,,
140,09/24/21 10:58:01 AM,29.452,2669.5,,,,,
141,09/24/21 10:58:31 AM,29.552,2669.5,,,,,
142,09/24/21 10:59:01 AM,29.452,2325.0,,,,,
143,09/24/21 10:59:31 AM,29.552,1808.3,,,,,
144,09/24/21 11:00:01 AM,29.552,1894.5,,,,,
145,09/24/21 11:00:31 AM,29.552,2411.1,,,,,
146,09/24/21 11:01:01 AM,29.252,1194.8,,,,,
147,09/24/21 11:01:31 AM,29.152,1302.4,,,,,
148,09/24/21 11:02:01 AM,29.152,2238.9,,,,,
149,09/24/21 11:02:31 AM,29.053,1722.2,,,,,
150,09/24/21 11:03:01 AM,29.053,1550.0,,,,,
151,09/24/21 11:03:31 AM,28.953,1377.8,,,,,
152,09/24/21 11:04:01 AM,28.853,914.9,,,,,
153,09/24/21 11:04:31 AM,28.754,947.2,,,,,
154,09/24/21 11:05:01 AM,28.853,2411.1,,,,,
155,09/24/21 11:05:31 AM,28.853,807.3,,,,,
156,09/24/21 11:06:01 AM,28.853,1033.3,,,,,
157,09/24/21 11:06:31 AM,29.053,1980.6,,,,,
158,09/24/21 11:07:01 AM,29.252,1130.2,,,,,
159,09/24/21 11:07:31 AM,29.252,3616.7,,,,,
160,09/24/21 11:08:01 AM,29.152,2755.6,,,,,
161,09/24/21 11:08:31 AM,29.252,1550.0,,,,,
162,09/24/21 11:09:01 AM,29.652,5166.7,,,,,
163,09/24/21 11:09:31 AM,29.752,3100.0,,,,,
164,09/24/21 11:10:01 AM,28.953,1463.9,,,,,
165,09/24/21 11:10:31 AM,28.754,3444.5,,,,,
166,09/24/21 11:11:01 AM,28.754,4477.8,,,,,
167,09/24/21 11:11:31 AM,28.655,1722.2,,,,,
168,09/24/21 11:12:01 AM,28.456,1550.0,,,,,
169,09/24/21 11:12:31 AM,28.258,236.8,,,,,
170,09/24/21 11:13:01 AM,28.060,452.1,,,,,
171,09/24/21 11:13:31 AM,28.159,2497.2,,,,,
172,09/24/21 11:14:01 AM,28.357,3961.1,,,,,
173,09/24/21 11:14:31 AM,28.357,3961.1,,,,,
174,09/24/21 11:15:01 AM,28.258,3444.5,,,,,
175,09/24/21 11:15:31 AM,28.159,1334.7,,,,,
176,09/24/21 11:16:01 AM,28.060,3616.7,,,,,
177,09/24/21 11:16:31 AM,28.258,4650.0,,,,,
178,09/24/21 11:17:01 AM,27.862,64.6,,,,,
179,09/24/21 11:17:31 AM,27.862,721.2,,,,,
180,09/24/21 11:18:01 AM,27.665,0.0,,,,,
181,09/24/21 11:18:31 AM,27.567,10.8,,,,,
182,09/24/21 11:19:01 AM,27.665,602.8,,,,,
183,09/24/21 11:19:31 AM,27.567,1291.7,,,,,
184,09/24/21 11:20:01 AM,27.567,139.9,,,,,
185,09/24/21 11:20:31 AM,27.567,2066.7,,,,,
186,09/24/21 11:21:01 AM,27.961,10333.4,,,,,
187,09/24/21 11:21:31 AM,28.456,9300.1,,,,,
188,09/24/21 11:22:01 AM,28.754,12400.1,,,,,
189,09/24/21 11:22:31 AM,28.754,46844.8,,,,,
190,09/24/21 11:23:01 AM,28.555,4650.0,,,,,
191,09/24/21 11:23:31 AM,28.555,8611.2,,,,,
192,09/24/21 11:24:01 AM,28.555,7233.4,,,,,
193,09/24/21 11:24:31 AM,28.655,5166.7,,,,,
194,09/24/21 11:25:01 AM,28.456,3616.7,,,,,
195,09/24/21 11:25:31 AM,28.258,39955.8,,,,,
196,09/24/21 11:26:01 AM,28.555,63378.2,,,,,
197,09/24/21 11:26:31 AM,28.754,132267.5,,,,,
198,09/24/21 11:27:01 AM,28.853,66133.8,,,,,
199,09/24/21 11:27:31 AM,28.953,143289.8,,,,,
200,09/24/21 11:28:01 AM,29.152,71644.9,,,,,
201,09/24/21 11:28:31 AM,29.053,57867.0,,,,,
202,09/24/21 11:29:01 AM,29.152,34444.7,,,,,
203,09/24/21 11:29:31 AM,29.152,42711.4,,,,,
204,09/24/21 11:30:01 AM,29.152,57867.0,,,,,
205,09/24/21 11:30:31 AM,29.252,148801.0,,,,,
206,09/24/21 11:31:01 AM,29.152,52355.9,,,,,
207,09/24/21 11:31:31 AM,29.152,30311.3,,,,,
208,09/24/21 11:32:01 AM,29.252,33066.9,,,,,
209,09/24/21 11:32:31 AM,29.352,68889.3,,,,,
210,09/24/21 11:33:01 AM,29.452,52355.9,,,,,
211,09/24/21 11:33:31 AM,29.552,286579.7,,,,,
212,09/24/21 11:34:01 AM,29.552,85422.8,,,,,
213,09/24/21 11:34:31 AM,29.652,82667.2,,,,,
214,09/24/21 11:35:01 AM,29.452,24800.2,,,,,
215,09/24/21 11:35:31 AM,29.252,11022.3,,,,,
216,09/24/21 11:36:01 AM,29.152,6200.0,,,,,
217,09/24/21 11:36:31 AM,29.252,7577.8,,,,,
218,09/24/21 11:37:01 AM,28.853,3788.9,,,,,
219,09/24/21 11:37:31 AM,28.853,5166.7,,,,,
220,09/24/21 11:38:01 AM,28.853,4822.3,,,,,
221,09/24/21 11:38:31 AM,28.655,4650.0,,,,,
222,09/24/21 11:39:01 AM,28.655,12400.1,,,,,
223,09/24/21 11:39:31 AM,28.754,11022.3,,,,,
224,09/24/21 11:40:01 AM,28.853,9300.1,,,,,
225,09/24/21 11:40:31 AM,28.853,11711.2,,,,,
226,09/24/21 11:41:01 AM,28.853,9300.1,,,,,
227,09/24/21 11:41:31 AM,28.853,5166.7,,,,,
228,09/24/21 11:42:01 AM,28.953,7233.4,,,,,
229,09/24/21 11:42:31 AM,28.953,4822.3,,,,,
230,09/24/21 11:43:01 AM,28.754,3961.1,,,,,
231,09/24/21 11:43:31 AM,28.754,5511.1,,,,,
232,09/24/21 11:44:01 AM,28.655,6544.5,,,,,
233,09/24/21 11:44:31 AM,28.655,5338.9,,,,,
234,09/24/21 11:45:01 AM,28.754,7233.4,,,,,
235,09/24/21 11:45:31 AM,28.754,9300.1,,,,,
236,09/24/21 11:46:01 AM,28.853,9300.1,,,,,
237,09/24/21 11:46:31 AM,28.853,7577.8,,,,,
238,09/24/21 11:47:01 AM,29.053,11022.3,,,,,
239,09/24/21 11:47:31 AM,29.053,13777.9,,,,,
240,09/24/21 11:48:01 AM,28.853,6200.0,,,,,
241,09/24/21 11:48:31 AM,28.754,5511.1,,,,,
242,09/24/21 11:49:01 AM,28.655,4822.3,,,,,
243,09/24/21 11:49:31 AM,28.655,5511.1,,,,,
244,09/24/21 11:50:01 AM,28.754,11711.2,,,,,
245,09/24/21 11:50:31 AM,28.853,10677.8,,,,,
246,09/24/21 11:51:01 AM,28.953,12400.1,,,,,
247,09/24/21 11:51:31 AM,28.953,6544.5,,,,,
248,09/24/21 11:52:01 AM,28.953,9644.5,,,,,
249,09/24/21 11:52:31 AM,28.754,4477.8,,,,,
250,09/24/21 11:53:01 AM,28.655,6544.5,,,,,
251,09/24/21 11:53:31 AM,28.555,6200.0,,,,,
252,09/24/21 11:54:01 AM,28.655,11022.3,,,,,
253,09/24/21 11:54:31 AM,28.655,7233.4,,,,,
254,09/24/21 11:55:01 AM,28.456,4477.8,,,,,
255,09/24/21 11:55:31 AM,28.456,3100.0,,,,,
256,09/24/21 11:56:01 AM,28.357,4822.3,,,,,
257,09/24/21 11:56:31 AM,28.159,21.5,,,,,
258,09/24/21 11:57:01 AM,27.961,0.0,,,,,
259,09/24/21 11:57:31 AM,27.862,0.0,,,,,
260,09/24/21 11:58:01 AM,27.862,0.0,,,,,
261,09/24/21 11:58:31 AM,27.764,0.0,,,,,
262,09/24/21 11:59:01 AM,27.665,0.0,,,,,
263,09/24/21 11:59:31 AM,27.665,0.0,,,,,
264,09/24/21 12:00:01 PM,27.567,32.3,,,,,
265,09/24/21 12:00:31 PM,27.567,10.8,,,,,
266,09/24/21 12:01:01 PM,27.567,21.5,,,,,
267,09/24/21 12:01:31 PM,27.567,0.0,,,,,
268,09/24/21 12:02:01 PM,27.567,0.0,,,,,
269,09/24/21 12:02:31 PM,27.468,21.5,,,,,
270,09/24/21 12:03:01 PM,27.468,32.3,,,,,
271,09/24/21 12:03:31 PM,27.468,10.8,,,,,
272,09/24/21 12:04:01 PM,27.468,10.8,,,,,
273,09/24/21 12:04:31 PM,27.468,10.8,,,,,
274,09/24/21 12:05:01 PM,27.468,21.5,,,,,
275,09/24/21 12:05:31 PM,27.468,0.0,,,,,
276,09/24/21 12:06:01 PM,27.468,0.0,,,,,
277,09/24/21 12:06:31 PM,27.468,0.0,,,,,
278,09/24/21 12:07:01 PM,27.468,0.0,,,,,
279,09/24/21 12:07:31 PM,27.468,0.0,,,,,
280,09/24/21 12:08:01 PM,27.468,21.5,,,,,
281,09/24/21 12:08:31 PM,27.468,21.5,,,,,
282,09/24/21 12:09:01 PM,27.468,0.0,,,,,
283,09/24/21 12:09:31 PM,27.468,0.0,,,,,
284,09/24/21 12:10:01 PM,27.567,7233.4,,,,,
285,09/24/21 12:10:31 PM,27.961,7233.4,,,,,
286,09/24/21 12:11:01 PM,28.159,10677.8,,,,,
287,09/24/21 12:11:31 PM,28.159,7233.4,,,,,
288,09/24/21 12:12:01 PM,28.357,5338.9,,,,,
289,09/24/21 12:12:31 PM,28.456,4822.3,,,,,
290,09/24/21 12:13:01 PM,28.456,3616.7,,,,,
291,09/24/21 12:13:31 PM,28.555,5338.9,,,,,
292,09/24/21 12:14:01 PM,28.456,2066.7,,,,,
293,09/24/21 12:14:31 PM,28.357,2238.9,,,,,
294,09/24/21 12:15:01 PM,28.357,30311.3,,,,,
295,09/24/21 12:15:31 PM,28.456,6200.0,,,,,
296,09/24/21 12:16:01 PM,28.456,9300.1,,,,,
297,09/24/21 12:16:31 PM,28.555,22044.6,,,,,
298,09/24/21 12:17:01 PM,28.555,5511.1,,,,,
299,09/24/21 12:17:31 PM,28.555,6544.5,,,,,
300,09/24/21 12:18:01 PM,28.655,44089.2,,,,,
301,09/24/21 12:18:31 PM,28.754,11022.3,,,,,
302,09/24/21 12:19:01 PM,28.754,19289.0,,,,,
303,09/24/21 12:19:31 PM,28.754,8266.7,,,,,
304,09/24/21 12:20:01 PM,28.754,7233.4,,,,,
305,09/24/21 12:20:31 PM,28.655,9644.5,,,,,
306,09/24/21 12:21:01 PM,28.655,7233.4,,,,,
307,09/24/21 12:21:31 PM,28.655,35822.5,,,,,
308,09/24/21 12:22:01 PM,28.655,21355.7,,,,,
309,09/24/21 12:22:31 PM,28.555,10677.8,,,,,
310,09/24/21 12:23:01 PM,28.754,26178.0,,,,,
311,09/24/21 12:23:31 PM,28.655,15844.5,,,,,
312,09/24/21 12:24:01 PM,28.655,9644.5,,,,,
313,09/24/21 12:24:31 PM,28.754,15155.7,,,,,
314,09/24/21 12:25:01 PM,28.754,22044.6,,,,,
315,09/24/21 12:25:31 PM,28.555,5511.1,,,,,
316,09/24/21 12:26:01 PM,28.555,10677.8,,,,,
317,09/24/21 12:26:31 PM,28.456,8266.7,,,,,
318,09/24/21 12:27:01 PM,28.456,15155.7,,,,,
319,09/24/21 12:27:31 PM,28.357,19289.0,,,,,
320,09/24/21 12:28:01 PM,28.357,4305.6,,,,,
321,09/24/21 12:28:31 PM,28.258,6544.5,,,,,
322,09/24/21 12:29:01 PM,28.258,5166.7,,,,,
323,09/24/21 12:29:31 PM,28.555,14466.8,,,,,
324,09/24/21 12:30:01 PM,28.555,9300.1,,,,,
325,09/24/21 12:30:31 PM,28.456,14466.8,,,,,
326,09/24/21 12:31:01 PM,28.357,4650.0,,,,,
327,09/24/21 12:31:31 PM,28.258,7577.8,,,,,
328,09/24/21 12:32:01 PM,28.060,0.0,,,,,
329,09/24/21 12:32:31 PM,27.862,21.5,,,,,
330,09/24/21 12:33:01 PM,27.862,3272.2,,,,,
331,09/24/21 12:33:31 PM,27.862,0.0,,,,,
332,09/24/21 12:34:01 PM,27.665,0.0,,,,,
333,09/24/21 12:34:31 PM,27.567,0.0,,,,,
334,09/24/21 12:35:01 PM,27.468,0.0,,,,,
335,09/24/21 12:35:31 PM,27.468,0.0,,,,,
336,09/24/21 12:36:01 PM,27.468,3788.9,,,,,
337,09/24/21 12:36:31 PM,27.468,21.5,,,,,
338,09/24/21 12:37:01 PM,27.370,0.0,,,,,
339,09/24/21 12:37:31 PM,27.370,0.0,,,,,
340,09/24/21 12:38:01 PM,27.468,8611.2,,,,,
341,09/24/21 12:38:31 PM,27.764,9644.5,,,,,
342,09/24/21 12:39:01 PM,27.961,5166.7,,,,,
343,09/24/21 12:39:31 PM,27.862,0.0,,,,,
344,09/24/21 12:40:01 PM,27.665,0.0,,,,,
345,09/24/21 12:40:31 PM,27.567,0.0,,,,,
346,09/24/21 12:41:01 PM,27.468,0.0,,,,,
347,09/24/21 12:41:31 PM,27.468,0.0,,,,,
348,09/24/21 12:42:01 PM,27.370,0.0,,,,,
349,09/24/21 12:42:31 PM,27.272,0.0,,,,,
350,09/24/21 12:43:01 PM,27.272,0.0,,,,,
351,09/24/21 12:43:31 PM,27.272,0.0,,,,,
352,09/24/21 12:44:01 PM,27.272,0.0,,,,,
353,09/24/21 12:44:31 PM,27.272,0.0,,,,,
354,09/24/21 12:45:01 PM,27.272,0.0,,,,,
355,09/24/21 12:45:31 PM,27.173,0.0,,,,,
356,09/24/21 12:46:01 PM,27.173,0.0,,,,,
357,09/24/21 12:46:31 PM,27.173,0.0,,,,,
358,09/24/21 12:47:01 PM,27.173,0.0,,,,,
359,09/24/21 12:47:31 PM,27.173,0.0,,,,,
360,09/24/21 12:48:01 PM,27.173,0.0,,,,,
361,09/24/21 12:48:31 PM,27.173,0.0,,,,,
362,09/24/21 12:49:01 PM,27.173,0.0,,,,,
363,09/24/21 12:49:31 PM,27.173,0.0,,,,,
364,09/24/21 12:50:01 PM,27.173,0.0,,,,,
365,09/24/21 12:50:31 PM,27.173,0.0,,,,,
366,09/24/21 12:51:01 PM,27.173,0.0,,,,,
367,09/24/21 12:51:31 PM,27.173,0.0,,,,,
368,09/24/21 12:52:01 PM,27.173,0.0,,,,,
369,09/24/21 12:52:31 PM,27.173,0.0,,,,,
370,09/24/21 12:53:01 PM,27.173,0.0,,,,,
371,09/24/21 12:53:31 PM,27.370,2755.6,,,,,
372,09/24/21 12:54:01 PM,27.468,3788.9,,,,,
373,09/24/21 12:54:31 PM,27.665,6200.0,,,,,
374,09/24/21 12:55:01 PM,27.764,5511.1,,,,,
375,09/24/21 12:55:31 PM,27.862,30311.3,,,,,
376,09/24/21 12:56:01 PM,27.764,5166.7,,,,,
377,09/24/21 12:56:31 PM,27.764,3272.2,,,,,
378,09/24/21 12:57:01 PM,27.665,1334.7,,,,,
379,09/24/21 12:57:31 PM,27.764,3444.5,,,,,
380,09/24/21 12:58:01 PM,27.862,3272.2,,,,,
381,09/24/21 12:58:31 PM,27.764,5166.7,,,,,
382,09/24/21 12:59:01 PM,27.764,2927.8,,,,,
383,09/24/21 12:59:31 PM,27.764,2927.8,,,,,
384,09/24/21 01:00:01 PM,27.764,2755.6,,,,,
385,09/24/21 01:00:31 PM,27.764,2927.8,,,,,
386,09/24/21 01:01:01 PM,27.764,2411.1,,,,,
387,09/24/21 01:01:31 PM,27.665,2411.1,,,,,
388,09/24/21 01:02:01 PM,27.665,2927.8,,,,,
389,09/24/21 01:02:31 PM,27.665,2497.2,,,,,
390,09/24/21 01:03:01 PM,27.665,2152.8,,,,,
391,09/24/21 01:03:31 PM,27.665,1980.6,,,,,
392,09/24/21 01:04:01 PM,27.665,2066.7,,,,,
393,09/24/21 01:04:31 PM,27.665,2152.8,,,,,
394,09/24/21 01:05:01 PM,27.665,2152.8,,,,,
395,09/24/21 01:05:31 PM,27.764,3272.2,,,,,
396,09/24/21 01:06:01 PM,28.060,3616.7,,,,,
397,09/24/21 01:06:31 PM,27.862,2066.7,,,,,
398,09/24/21 01:07:01 PM,27.764,2066.7,,,,,
399,09/24/21 01:07:31 PM,27.764,2497.2,,,,,
400,09/24/21 01:08:01 PM,27.862,4305.6,,,,,
401,09/24/21 01:08:31 PM,28.258,7577.8,,,,,
402,09/24/21 01:09:01 PM,28.555,8611.2,,,,,
403,09/24/21 01:09:31 PM,29.152,4650.0,,,,,
404,09/24/21 01:10:01 PM,29.053,3272.2,,,,,
405,09/24/21 01:10:31 PM,28.655,2669.5,,,,,
406,09/24/21 01:11:01 PM,28.555,3272.2,,,,,
407,09/24/21 01:11:31 PM,28.357,2411.1,,,,,
408,09/24/21 01:12:01 PM,28.357,3100.0,,,,,
409,09/24/21 01:12:31 PM,28.258,2927.8,,,,,
410,09/24/21 01:13:01 PM,28.060,2583.4,,,,,
411,09/24/21 01:13:31 PM,27.961,1377.8,,,,,
412,09/24/21 01:14:01 PM,27.961,2755.6,,,,,
413,09/24/21 01:14:31 PM,27.862,2497.2,,,,,
414,09/24/21 01:15:01 PM,27.862,2583.4,,,,,
415,09/24/21 01:15:31 PM,27.862,2755.6,,,,,
416,09/24/21 01:16:01 PM,27.862,2927.8,,,,,
417,09/24/21 01:16:31 PM,27.764,1636.1,,,,,
418,09/24/21 01:17:01 PM,27.665,516.7,,,,,
419,09/24/21 01:17:31 PM,27.468,75.3,,,,,
420,09/24/21 01:18:01 PM,27.468,0.0,,,,,
421,09/24/21 01:18:31 PM,27.370,0.0,,,,,
422,09/24/21 01:19:01 PM,27.272,0.0,,,,,
423,09/24/21 01:19:31 PM,27.272,0.0,,,,,
424,09/24/21 01:20:01 PM,27.173,0.0,,,,,
425,09/24/21 01:20:31 PM,27.173,0.0,,,,,
426,09/24/21 01:21:01 PM,27.075,0.0,,,,,
427,09/24/21 01:21:31 PM,27.075,0.0,,,,,
428,09/24/21 01:22:01 PM,27.075,0.0,,,,,
429,09/24/21 01:22:31 PM,27.075,0.0,,,,,
430,09/24/21 01:23:01 PM,27.075,0.0,,,,,
431,09/24/21 01:23:31 PM,27.075,0.0,,,,,
432,09/24/21 01:24:01 PM,27.075,0.0,,,,,
433,09/24/21 01:24:31 PM,27.075,0.0,,,,,
434,09/24/21 01:25:01 PM,27.075,0.0,,,,,
435,09/24/21 01:25:31 PM,27.075,0.0,,,,,
436,09/24/21 01:26:01 PM,27.075,0.0,,,,,
437,09/24/21 01:26:31 PM,27.075,0.0,,,,,
438,09/24/21 01:27:01 PM,27.075,0.0,,,,,
439,09/24/21 01:27:31 PM,26.977,0.0,,,,,
440,09/24/21 01:28:01 PM,26.977,0.0,,,,,
441,09/24/21 01:28:31 PM,26.977,0.0,,,,,
442,09/24/21 01:29:01 PM,26.977,0.0,,,,,
443,09/24/21 01:29:31 PM,26.977,0.0,,,,,
444,09/24/21 01:30:01 PM,27.075,1550.0,,,,,
445,09/24/21 01:30:31 PM,27.272,3272.2,,,,,
446,09/24/21 01:31:01 PM,27.370,3100.0,,,,,
