"Plot Title: 2021_11_17_a"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
97,11/17/21 11:10:04 AM,26.879,43.1,,,,,
98,11/17/21 11:10:34 AM,26.879,43.1,,,,,
99,11/17/21 11:11:04 AM,26.879,43.1,,,,,
100,11/17/21 11:11:34 AM,26.879,43.1,,,,,
101,11/17/21 11:12:04 AM,26.879,43.1,,,,,
102,11/17/21 11:12:34 AM,26.781,43.1,,,,,
103,11/17/21 11:13:04 AM,26.781,43.1,,,,,
104,11/17/21 11:13:34 AM,26.781,43.1,,,,,
105,11/17/21 11:14:04 AM,26.781,43.1,,,,,
106,11/17/21 11:14:34 AM,26.781,32.3,,,,,
107,11/17/21 11:15:04 AM,26.781,32.3,,,,,
108,11/17/21 11:15:34 AM,26.781,32.3,,,,,
109,11/17/21 11:16:04 AM,26.683,53.8,,,,,
110,11/17/21 11:16:34 AM,26.683,32.3,,,,,
111,11/17/21 11:17:04 AM,26.683,32.3,,,,,
112,11/17/21 11:17:34 AM,26.585,279.9,,,,,
113,11/17/21 11:18:04 AM,26.585,1356.3,,,,,
114,11/17/21 11:18:34 AM,26.585,226.0,,,,,
115,11/17/21 11:19:04 AM,26.683,118.4,,,,,
116,11/17/21 11:19:34 AM,26.879,290.6,,,,,
117,11/17/21 11:20:04 AM,26.977,333.7,,,,,
118,11/17/21 11:20:34 AM,27.173,344.4,,,,,
119,11/17/21 11:21:04 AM,27.272,247.6,,,,,
120,11/17/21 11:21:34 AM,27.370,624.3,,,,,
121,11/17/21 11:22:04 AM,27.567,17911.2,,,,,
122,11/17/21 11:22:34 AM,27.567,23422.4,,,,,
123,11/17/21 11:23:04 AM,27.862,624.3,,,,,
124,11/17/21 11:23:34 AM,27.961,925.7,,,,,
125,11/17/21 11:24:04 AM,27.862,570.5,,,,,
126,11/17/21 11:24:34 AM,28.060,4133.4,,,,,
127,11/17/21 11:25:04 AM,28.060,10333.4,,,,,
128,11/17/21 11:25:34 AM,28.060,5338.9,,,,,
129,11/17/21 11:26:04 AM,28.060,6200.0,,,,,
130,11/17/21 11:26:34 AM,28.060,6544.5,,,,,
131,11/17/21 11:27:04 AM,28.060,7233.4,,,,,
132,11/17/21 11:27:34 AM,28.159,7577.8,,,,,
133,11/17/21 11:28:04 AM,28.258,8266.7,,,,,
134,11/17/21 11:28:34 AM,28.258,8611.2,,,,,
135,11/17/21 11:29:04 AM,28.258,7577.8,,,,,
136,11/17/21 11:29:34 AM,28.357,8266.7,,,,,
137,11/17/21 11:30:04 AM,28.357,17222.3,,,,,
138,11/17/21 11:30:34 AM,28.456,10677.8,,,,,
139,11/17/21 11:31:04 AM,28.456,13777.9,,,,,
140,11/17/21 11:31:34 AM,28.456,8611.2,,,,,
141,11/17/21 11:32:04 AM,28.555,8266.7,,,,,
142,11/17/21 11:32:34 AM,28.555,12400.1,,,,,
143,11/17/21 11:33:04 AM,28.555,11022.3,,,,,
144,11/17/21 11:33:34 AM,28.555,10333.4,,,,,
145,11/17/21 11:34:04 AM,28.655,11022.3,,,,,
146,11/17/21 11:34:34 AM,28.655,10677.8,,,,,
147,11/17/21 11:35:04 AM,28.655,14466.8,,,,,
148,11/17/21 11:35:34 AM,28.655,7577.8,,,,,
149,11/17/21 11:36:04 AM,28.655,8266.7,,,,,
150,11/17/21 11:36:34 AM,28.655,10333.4,,,,,
151,11/17/21 11:37:04 AM,28.655,10677.8,,,,,
152,11/17/21 11:37:34 AM,28.655,6544.5,,,,,
153,11/17/21 11:38:04 AM,28.655,9644.5,,,,,
154,11/17/21 11:38:34 AM,28.655,11022.3,,,,,
155,11/17/21 11:39:04 AM,28.655,9300.1,,,,,
156,11/17/21 11:39:34 AM,28.655,11022.3,,,,,
157,11/17/21 11:40:04 AM,28.754,9300.1,,,,,
158,11/17/21 11:40:34 AM,28.655,10333.4,,,,,
159,11/17/21 11:41:04 AM,28.754,9644.5,,,,,
160,11/17/21 11:41:34 AM,28.754,8266.7,,,,,
161,11/17/21 11:42:04 AM,28.754,8266.7,,,,,
162,11/17/21 11:42:34 AM,28.754,14466.8,,,,,
163,11/17/21 11:43:04 AM,28.754,7233.4,,,,,
164,11/17/21 11:43:34 AM,28.754,8611.2,,,,,
165,11/17/21 11:44:04 AM,28.754,8611.2,,,,,
166,11/17/21 11:44:34 AM,28.754,10333.4,,,,,
167,11/17/21 11:45:04 AM,28.754,14466.8,,,,,
168,11/17/21 11:45:34 AM,28.754,9300.1,,,,,
169,11/17/21 11:46:04 AM,28.754,4994.5,,,,,
170,11/17/21 11:46:34 AM,28.456,0.0,,,,,
171,11/17/21 11:47:04 AM,28.258,0.0,,,,,
172,11/17/21 11:47:34 AM,28.060,0.0,,,,,
173,11/17/21 11:48:04 AM,27.961,0.0,,,,,
174,11/17/21 11:48:34 AM,27.862,0.0,,,,,
175,11/17/21 11:49:04 AM,27.862,0.0,,,,,
176,11/17/21 11:49:34 AM,27.764,0.0,,,,,
177,11/17/21 11:50:04 AM,27.764,0.0,,,,,
178,11/17/21 11:50:34 AM,27.665,0.0,,,,,
179,11/17/21 11:51:04 AM,27.665,0.0,,,,,
180,11/17/21 11:51:34 AM,27.665,0.0,,,,,
181,11/17/21 11:52:04 AM,27.665,0.0,,,,,
182,11/17/21 11:52:34 AM,27.665,0.0,,,,,
183,11/17/21 11:53:04 AM,27.567,0.0,,,,,
184,11/17/21 11:53:34 AM,27.567,0.0,,,,,
185,11/17/21 11:54:04 AM,27.567,0.0,,,,,
186,11/17/21 11:54:34 AM,27.567,0.0,,,,,
187,11/17/21 11:55:04 AM,27.567,0.0,,,,,
188,11/17/21 11:55:34 AM,27.567,0.0,,,,,
189,11/17/21 11:56:04 AM,27.567,0.0,,,,,
190,11/17/21 11:56:34 AM,27.567,0.0,,,,,
191,11/17/21 11:57:04 AM,27.567,0.0,,,,,
192,11/17/21 11:57:34 AM,27.567,0.0,,,,,
193,11/17/21 11:58:04 AM,27.567,0.0,,,,,
194,11/17/21 11:58:34 AM,27.567,4650.0,,,,,
195,11/17/21 11:59:04 AM,27.862,10677.8,,,,,
196,11/17/21 11:59:34 AM,28.060,6544.5,,,,,
197,11/17/21 12:00:04 PM,28.258,26178.0,,,,,
198,11/17/21 12:00:34 PM,28.258,33066.9,,,,,
199,11/17/21 12:01:04 PM,28.357,2927.8,,,,,
200,11/17/21 12:01:34 PM,28.456,3961.1,,,,,
201,11/17/21 12:02:04 PM,28.655,4650.0,,,,,
202,11/17/21 12:02:34 PM,28.853,5166.7,,,,,
203,11/17/21 12:03:04 PM,28.953,4133.4,,,,,
204,11/17/21 12:03:34 PM,29.053,2669.5,,,,,
205,11/17/21 12:04:04 PM,29.152,3444.5,,,,,
206,11/17/21 12:04:34 PM,29.252,3961.1,,,,,
207,11/17/21 12:05:04 PM,29.252,3788.9,,,,,
208,11/17/21 12:05:34 PM,29.352,4305.6,,,,,
209,11/17/21 12:06:04 PM,29.352,1808.3,,,,,
210,11/17/21 12:06:34 PM,29.252,3100.0,,,,,
211,11/17/21 12:07:04 PM,29.252,4477.8,,,,,
212,11/17/21 12:07:34 PM,29.152,2066.7,,,,,
213,11/17/21 12:08:04 PM,29.252,3961.1,,,,,
214,11/17/21 12:08:34 PM,29.252,4305.6,,,,,
215,11/17/21 12:09:04 PM,29.352,4477.8,,,,,
216,11/17/21 12:09:34 PM,29.452,4305.6,,,,,
217,11/17/21 12:10:04 PM,29.452,3961.1,,,,,
218,11/17/21 12:10:34 PM,29.452,4305.6,,,,,
219,11/17/21 12:11:04 PM,29.552,4133.4,,,,,
220,11/17/21 12:11:34 PM,29.552,4477.8,,,,,
221,11/17/21 12:12:04 PM,29.552,4477.8,,,,,
222,11/17/21 12:12:34 PM,29.552,3961.1,,,,,
223,11/17/21 12:13:04 PM,29.452,344.4,,,,,
224,11/17/21 12:13:34 PM,29.152,21.5,,,,,
225,11/17/21 12:14:04 PM,28.953,0.0,,,,,
226,11/17/21 12:14:34 PM,28.754,0.0,,,,,
227,11/17/21 12:15:04 PM,28.555,0.0,,,,,
228,11/17/21 12:15:34 PM,28.357,0.0,,,,,
229,11/17/21 12:16:04 PM,28.258,0.0,,,,,
230,11/17/21 12:16:34 PM,28.159,0.0,,,,,
231,11/17/21 12:17:04 PM,28.060,0.0,,,,,
232,11/17/21 12:17:34 PM,28.060,0.0,,,,,
233,11/17/21 12:18:04 PM,28.060,0.0,,,,,
234,11/17/21 12:18:34 PM,27.961,0.0,,,,,
235,11/17/21 12:19:04 PM,27.961,0.0,,,,,
236,11/17/21 12:19:34 PM,27.961,0.0,,,,,
237,11/17/21 12:20:04 PM,27.961,0.0,,,,,
238,11/17/21 12:20:34 PM,27.862,0.0,,,,,
239,11/17/21 12:21:04 PM,28.060,3100.0,,,,,
240,11/17/21 12:21:34 PM,28.456,11022.3,,,,,
241,11/17/21 12:22:04 PM,28.456,5166.7,,,,,
242,11/17/21 12:22:34 PM,28.555,2238.9,,,,,
243,11/17/21 12:23:04 PM,28.754,4305.6,,,,,
244,11/17/21 12:23:34 PM,29.053,4477.8,,,,,
245,11/17/21 12:24:04 PM,29.053,3788.9,,,,,
246,11/17/21 12:24:34 PM,29.152,4822.3,,,,,
247,11/17/21 12:25:04 PM,29.252,5166.7,,,,,
248,11/17/21 12:25:34 PM,29.352,5338.9,,,,,
249,11/17/21 12:26:04 PM,29.452,4650.0,,,,,
250,11/17/21 12:26:34 PM,29.552,4650.0,,,,,
251,11/17/21 12:27:04 PM,29.552,5338.9,,,,,
252,11/17/21 12:27:34 PM,29.552,4650.0,,,,,
253,11/17/21 12:28:04 PM,29.552,5338.9,,,,,
254,11/17/21 12:28:34 PM,29.552,5338.9,,,,,
255,11/17/21 12:29:04 PM,29.552,4994.5,,,,,
256,11/17/21 12:29:34 PM,29.552,4822.3,,,,,
257,11/17/21 12:30:04 PM,29.552,4994.5,,,,,
258,11/17/21 12:30:34 PM,29.652,4994.5,,,,,
259,11/17/21 12:31:04 PM,29.652,4650.0,,,,,
260,11/17/21 12:31:34 PM,29.652,4994.5,,,,,
261,11/17/21 12:32:04 PM,29.652,4822.3,,,,,
262,11/17/21 12:32:34 PM,29.652,4822.3,,,,,
263,11/17/21 12:33:04 PM,29.652,4822.3,,,,,
264,11/17/21 12:33:34 PM,29.752,4822.3,,,,,
265,11/17/21 12:34:04 PM,29.752,4822.3,,,,,
266,11/17/21 12:34:34 PM,29.752,4994.5,,,,,
267,11/17/21 12:35:04 PM,29.652,624.3,,,,,
268,11/17/21 12:35:34 PM,29.252,247.6,,,,,
269,11/17/21 12:36:04 PM,29.053,75.3,,,,,
270,11/17/21 12:36:34 PM,28.853,86.1,,,,,
271,11/17/21 12:37:04 PM,28.655,0.0,,,,,
272,11/17/21 12:37:34 PM,28.555,0.0,,,,,
273,11/17/21 12:38:04 PM,28.456,0.0,,,,,
274,11/17/21 12:38:34 PM,28.357,0.0,,,,,
275,11/17/21 12:39:04 PM,28.258,0.0,,,,,
276,11/17/21 12:39:34 PM,28.258,0.0,,,,,
277,11/17/21 12:40:04 PM,28.258,0.0,,,,,
278,11/17/21 12:40:34 PM,28.159,0.0,,,,,
279,11/17/21 12:41:04 PM,28.159,0.0,,,,,
280,11/17/21 12:41:34 PM,28.060,0.0,,,,,
281,11/17/21 12:42:04 PM,28.060,0.0,,,,,
282,11/17/21 12:42:34 PM,28.060,0.0,,,,,
283,11/17/21 12:43:04 PM,28.060,0.0,,,,,
284,11/17/21 12:43:34 PM,28.060,0.0,,,,,
285,11/17/21 12:44:04 PM,28.060,86.1,,,,,
286,11/17/21 12:44:34 PM,28.456,2927.8,,,,,
287,11/17/21 12:45:04 PM,28.357,398.3,,,,,
288,11/17/21 12:45:34 PM,28.357,398.3,,,,,
289,11/17/21 12:46:04 PM,28.357,452.1,,,,,
290,11/17/21 12:46:34 PM,28.456,1065.6,,,,,
291,11/17/21 12:47:04 PM,28.456,947.2,,,,,
292,11/17/21 12:47:34 PM,28.456,1087.2,,,,,
293,11/17/21 12:48:04 PM,28.456,968.8,,,,,
294,11/17/21 12:48:34 PM,28.456,904.2,,,,,
295,11/17/21 12:49:04 PM,28.456,925.7,,,,,
296,11/17/21 12:49:34 PM,28.456,914.9,,,,,
297,11/17/21 12:50:04 PM,28.456,1011.8,,,,,
298,11/17/21 12:50:34 PM,28.456,1377.8,,,,,
299,11/17/21 12:51:04 PM,28.456,925.7,,,,,
300,11/17/21 12:51:34 PM,28.456,1141.0,,,,,
301,11/17/21 12:52:04 PM,28.456,1119.5,,,,,
302,11/17/21 12:52:34 PM,28.456,1184.0,,,,,
303,11/17/21 12:53:04 PM,28.456,947.2,,,,,
304,11/17/21 12:53:34 PM,28.456,958.0,,,,,
305,11/17/21 12:54:04 PM,28.456,861.1,,,,,
306,11/17/21 12:54:34 PM,28.655,6544.5,,,,,
307,11/17/21 12:55:04 PM,28.754,2755.6,,,,,
308,11/17/21 12:55:34 PM,28.853,12400.1,,,,,
309,11/17/21 12:56:04 PM,29.352,5166.7,,,,,
310,11/17/21 12:56:34 PM,29.152,6544.5,,,,,
311,11/17/21 12:57:04 PM,29.053,409.0,,,,,
312,11/17/21 12:57:34 PM,28.754,753.5,,,,,
313,11/17/21 12:58:04 PM,28.555,2583.4,,,,,
314,11/17/21 12:58:34 PM,28.456,2669.5,,,,,
315,11/17/21 12:59:04 PM,28.357,2755.6,,,,,
316,11/17/21 12:59:34 PM,28.357,2583.4,,,,,
317,11/17/21 01:00:04 PM,28.258,2583.4,,,,,
318,11/17/21 01:00:34 PM,28.258,2497.2,,,,,
319,11/17/21 01:01:04 PM,28.159,2669.5,,,,,
320,11/17/21 01:01:34 PM,28.060,7233.4,,,,,
321,11/17/21 01:02:04 PM,28.060,6544.5,,,,,
322,11/17/21 01:02:34 PM,28.258,14466.8,,,,,
323,11/17/21 01:03:04 PM,28.258,11022.3,,,,,
324,11/17/21 01:03:34 PM,28.456,6544.5,,,,,
325,11/17/21 01:04:04 PM,28.456,3100.0,,,,,
326,11/17/21 01:04:34 PM,28.357,5338.9,,,,,
327,11/17/21 01:05:04 PM,28.456,7233.4,,,,,
328,11/17/21 01:05:34 PM,28.456,12400.1,,,,,
329,11/17/21 01:06:04 PM,28.555,2411.1,,,,,
330,11/17/21 01:06:34 PM,28.258,3961.1,,,,,
331,11/17/21 01:07:04 PM,28.456,8266.7,,,,,
332,11/17/21 01:07:34 PM,28.456,2927.8,,,,,
333,11/17/21 01:08:04 PM,28.357,4650.0,,,,,
334,11/17/21 01:08:34 PM,28.357,4477.8,,,,,
335,11/17/21 01:09:04 PM,28.456,5511.1,,,,,
336,11/17/21 01:09:34 PM,28.655,6200.0,,,,,
337,11/17/21 01:10:04 PM,28.655,5166.7,,,,,
338,11/17/21 01:10:34 PM,28.754,6544.5,,,,,
339,11/17/21 01:11:04 PM,28.754,1808.3,,,,,
340,11/17/21 01:11:34 PM,28.655,6544.5,,,,,
341,11/17/21 01:12:04 PM,28.754,6544.5,,,,,
342,11/17/21 01:12:34 PM,28.754,6544.5,,,,,
343,11/17/21 01:13:04 PM,28.655,5511.1,,,,,
344,11/17/21 01:13:34 PM,28.456,3272.2,,,,,
345,11/17/21 01:14:04 PM,28.258,3100.0,,,,,
346,11/17/21 01:14:34 PM,28.060,1894.5,,,,,
347,11/17/21 01:15:04 PM,27.961,6200.0,,,,,
348,11/17/21 01:15:34 PM,27.961,8266.7,,,,,
349,11/17/21 01:16:04 PM,27.961,7233.4,,,,,
350,11/17/21 01:16:34 PM,27.961,1808.3,,,,,
351,11/17/21 01:17:04 PM,27.862,1205.6,,,,,
352,11/17/21 01:17:34 PM,27.862,1463.9,,,,,
353,11/17/21 01:18:04 PM,27.862,1722.2,,,,,
354,11/17/21 01:18:34 PM,27.862,1636.1,,,,,
355,11/17/21 01:19:04 PM,27.862,1722.2,,,,,
356,11/17/21 01:19:34 PM,27.862,1722.2,,,,,
357,11/17/21 01:20:04 PM,27.862,1722.2,,,,,
358,11/17/21 01:20:34 PM,27.862,1636.1,,,,,
359,11/17/21 01:21:04 PM,27.862,1636.1,,,,,
360,11/17/21 01:21:34 PM,27.961,1636.1,,,,,
361,11/17/21 01:22:04 PM,27.961,1722.2,,,,,
362,11/17/21 01:22:34 PM,27.961,1722.2,,,,,
363,11/17/21 01:23:04 PM,27.961,1636.1,,,,,
364,11/17/21 01:23:34 PM,27.961,1636.1,,,,,
365,11/17/21 01:24:04 PM,27.961,1636.1,,,,,
366,11/17/21 01:24:34 PM,27.961,1636.1,,,,,
367,11/17/21 01:25:04 PM,27.961,1636.1,,,,,
368,11/17/21 01:25:34 PM,27.961,1636.1,,,,,
369,11/17/21 01:26:04 PM,27.961,1550.0,,,,,
370,11/17/21 01:26:34 PM,27.961,1550.0,,,,,
371,11/17/21 01:27:04 PM,27.961,1550.0,,,,,
372,11/17/21 01:27:34 PM,27.961,1550.0,,,,,
373,11/17/21 01:28:04 PM,27.961,1550.0,,,,,
374,11/17/21 01:28:34 PM,27.961,1636.1,,,,,
375,11/17/21 01:29:04 PM,27.961,1636.1,,,,,
376,11/17/21 01:29:34 PM,27.961,1636.1,,,,,
377,11/17/21 01:30:04 PM,27.961,1550.0,,,,,
378,11/17/21 01:30:34 PM,28.060,1550.0,,,,,
379,11/17/21 01:31:04 PM,28.060,1636.1,,,,,
380,11/17/21 01:31:34 PM,28.060,1636.1,,,,,
381,11/17/21 01:32:04 PM,28.060,1636.1,,,,,
382,11/17/21 01:32:34 PM,28.060,1722.2,,,,,
383,11/17/21 01:33:04 PM,28.060,1636.1,,,,,
384,11/17/21 01:33:34 PM,28.060,1636.1,,,,,
385,11/17/21 01:34:04 PM,28.060,1636.1,,,,,
386,11/17/21 01:34:34 PM,28.060,1636.1,,,,,
387,11/17/21 01:35:04 PM,28.060,1636.1,,,,,
388,11/17/21 01:35:34 PM,28.060,1636.1,,,,,
389,11/17/21 01:36:04 PM,28.060,1550.0,,,,,
390,11/17/21 01:36:34 PM,28.060,1636.1,,,,,
391,11/17/21 01:37:04 PM,27.961,1550.0,,,,,
392,11/17/21 01:37:34 PM,27.961,1291.7,,,,,
393,11/17/21 01:38:04 PM,27.961,1722.2,,,,,
394,11/17/21 01:38:34 PM,27.961,1463.9,,,,,
395,11/17/21 01:39:04 PM,27.961,1550.0,,,,,
396,11/17/21 01:39:34 PM,27.961,1550.0,,,,,
397,11/17/21 01:40:04 PM,27.961,1550.0,,,,,
398,11/17/21 01:40:34 PM,28.060,1636.1,,,,,
399,11/17/21 01:41:04 PM,27.961,1722.2,,,,,
400,11/17/21 01:41:34 PM,27.961,1550.0,,,,,
401,11/17/21 01:42:04 PM,28.060,1550.0,,,,,
402,11/17/21 01:42:34 PM,27.961,1636.1,,,,,
403,11/17/21 01:43:04 PM,27.961,1636.1,,,,,
404,11/17/21 01:43:34 PM,28.060,1636.1,,,,,
405,11/17/21 01:44:04 PM,28.060,1550.0,,,,,
406,11/17/21 01:44:34 PM,28.060,1550.0,,,,,
407,11/17/21 01:45:04 PM,27.961,1550.0,,,,,
408,11/17/21 01:45:34 PM,27.961,430.6,,,,,
409,11/17/21 01:46:04 PM,27.862,549.0,,,,,
410,11/17/21 01:46:34 PM,27.764,43.1,,,,,
411,11/17/21 01:47:04 PM,27.764,32.3,,,,,
412,11/17/21 01:47:34 PM,27.665,32.3,,,,,
413,11/17/21 01:48:04 PM,27.665,53.8,,,,,
414,11/17/21 01:48:34 PM,27.665,53.8,,,,,
415,11/17/21 01:49:04 PM,27.665,43.1,,,,,
416,11/17/21 01:49:34 PM,27.665,53.8,,,,,
417,11/17/21 01:50:04 PM,27.665,53.8,,,,,
418,11/17/21 01:50:34 PM,27.567,53.8,,,,,
419,11/17/21 01:51:04 PM,27.567,10.8,,,,,
420,11/17/21 01:51:34 PM,27.567,10.8,,,,,
421,11/17/21 01:52:04 PM,27.567,10.8,,,,,
422,11/17/21 01:52:34 PM,27.567,10.8,,,,,
423,11/17/21 01:53:04 PM,27.567,10.8,,,,,
424,11/17/21 01:53:34 PM,27.567,0.0,,,,,
425,11/17/21 01:54:04 PM,27.567,0.0,,,,,
426,11/17/21 01:54:34 PM,27.567,0.0,,,,,
427,11/17/21 01:55:04 PM,27.567,0.0,,,,,
428,11/17/21 01:55:34 PM,27.567,0.0,,,,,
429,11/17/21 01:56:04 PM,27.665,2411.1,,,,,
430,11/17/21 01:56:34 PM,27.764,3444.5,,,,,
431,11/17/21 01:57:04 PM,27.862,2669.5,,,,,
432,11/17/21 01:57:34 PM,27.862,1001.0,,,,,
433,11/17/21 01:58:04 PM,27.961,3444.5,,,,,
434,11/17/21 01:58:34 PM,28.060,1550.0,,,,,
435,11/17/21 01:59:04 PM,28.060,2927.8,,,,,
436,11/17/21 01:59:34 PM,28.060,2497.2,,,,,
437,11/17/21 02:00:04 PM,28.258,3444.5,,,,,
438,11/17/21 02:00:34 PM,28.357,3616.7,,,,,
439,11/17/21 02:01:04 PM,28.456,3788.9,,,,,
440,11/17/21 02:01:34 PM,28.555,3788.9,,,,,
441,11/17/21 02:02:04 PM,28.655,3444.5,,,,,
442,11/17/21 02:02:34 PM,28.555,1808.3,,,,,
443,11/17/21 02:03:04 PM,28.655,3272.2,,,,,
444,11/17/21 02:03:34 PM,28.655,3272.2,,,,,
445,11/17/21 02:04:04 PM,28.655,3616.7,,,,,
