"Plot Title: oxy4"
"#","Date Time, GMT+11:00","DO conc, mg/L (LGR S/N: 21981784, SEN S/N: 21981784)","Temp, °C (LGR S/N: 21981784, SEN S/N: 21981784)","Coupler Detached (LGR S/N: 21981784)","Sensor Data Error (LGR S/N: 21981784)","Coupler Attached (LGR S/N: 21981784)","Host Connected (LGR S/N: 21981784)","Stopped (LGR S/N: 21981784)","End Of File (LGR S/N: 21981784)"
141,10/31/24 12:04:45 PM,6.71,27.06,,,,,,
142,10/31/24 12:05:45 PM,6.70,27.08,,,,,,
143,10/31/24 12:06:45 PM,6.71,27.08,,,,,,
144,10/31/24 12:07:45 PM,6.67,27.08,,,,,,
145,10/31/24 12:08:45 PM,6.65,27.08,,,,,,
146,10/31/24 12:09:45 PM,6.63,27.10,,,,,,
147,10/31/24 12:10:45 PM,6.59,27.10,,,,,,
148,10/31/24 12:11:45 PM,6.56,27.10,,,,,,
149,10/31/24 12:12:45 PM,7.72,27.12,,,,,,
150,10/31/24 12:13:45 PM,7.78,27.12,,,,,,
151,10/31/24 12:14:45 PM,7.79,27.12,,,,,,
152,10/31/24 12:15:45 PM,7.80,27.14,,,,,,
153,10/31/24 12:16:45 PM,7.84,27.14,,,,,,
154,10/31/24 12:17:45 PM,7.85,27.16,,,,,,
155,10/31/24 12:18:45 PM,7.91,27.18,,,,,,
156,10/31/24 12:19:45 PM,7.93,27.20,,,,,,
157,10/31/24 12:20:45 PM,7.96,27.22,,,,,,
158,10/31/24 12:21:45 PM,7.96,27.24,,,,,,
159,10/31/24 12:22:45 PM,7.96,27.28,,,,,,
160,10/31/24 12:23:45 PM,7.96,27.30,,,,,,
161,10/31/24 12:24:45 PM,8.01,27.32,,,,,,
162,10/31/24 12:25:45 PM,8.04,27.34,,,,,,
163,10/31/24 12:26:45 PM,8.05,27.36,,,,,,
164,10/31/24 12:27:45 PM,8.09,27.36,,,,,,
165,10/31/24 12:28:45 PM,8.12,27.38,,,,,,
166,10/31/24 12:29:45 PM,8.10,27.40,,,,,,
167,10/31/24 12:30:45 PM,8.15,27.42,,,,,,
168,10/31/24 12:31:45 PM,8.17,27.44,,,,,,
169,10/31/24 12:32:45 PM,8.19,27.44,,,,,,
170,10/31/24 12:33:45 PM,8.21,27.46,,,,,,
171,10/31/24 12:34:45 PM,8.24,27.46,,,,,,
172,10/31/24 12:35:45 PM,8.26,27.48,,,,,,
173,10/31/24 12:36:45 PM,8.28,27.48,,,,,,
174,10/31/24 12:37:45 PM,8.28,27.50,,,,,,
175,10/31/24 12:38:45 PM,8.30,27.50,,,,,,
176,10/31/24 12:39:45 PM,8.33,27.52,,,,,,
177,10/31/24 12:40:45 PM,8.34,27.54,,,,,,
178,10/31/24 12:41:45 PM,8.38,27.54,,,,,,
179,10/31/24 12:42:45 PM,8.42,27.56,,,,,,
180,10/31/24 12:43:45 PM,8.45,27.56,,,,,,
181,10/31/24 12:44:45 PM,8.45,27.58,,,,,,
182,10/31/24 12:45:45 PM,8.51,27.58,,,,,,
183,10/31/24 12:46:45 PM,8.54,27.60,,,,,,
184,10/31/24 12:47:45 PM,8.58,27.60,,,,,,
185,10/31/24 12:48:45 PM,8.54,27.62,,,,,,
186,10/31/24 12:49:45 PM,8.51,27.62,,,,,,
187,10/31/24 12:50:45 PM,8.57,27.62,,,,,,
188,10/31/24 12:51:45 PM,8.58,27.64,,,,,,
189,10/31/24 12:52:45 PM,8.62,27.64,,,,,,
190,10/31/24 12:53:45 PM,8.64,27.64,,,,,,
191,10/31/24 12:54:45 PM,8.63,27.64,,,,,,
192,10/31/24 12:55:45 PM,8.69,27.64,,,,,,
193,10/31/24 12:56:45 PM,8.72,27.64,,,,,,
194,10/31/24 12:57:45 PM,8.79,27.64,,,,,,
195,10/31/24 12:58:45 PM,8.78,27.64,,,,,,
196,10/31/24 12:59:45 PM,8.84,27.64,,,,,,
197,10/31/24 01:00:45 PM,8.00,27.64,,,,,,
198,10/31/24 01:01:45 PM,8.14,27.58,,,,,,
199,10/31/24 01:02:45 PM,8.21,27.56,,,,,,
200,10/31/24 01:03:45 PM,8.31,27.56,,,,,,
201,10/31/24 01:04:45 PM,8.31,27.56,,,,,,
202,10/31/24 01:05:45 PM,8.26,27.56,,,,,,
203,10/31/24 01:06:45 PM,8.30,27.56,,,,,,
204,10/31/24 01:07:45 PM,8.00,27.54,,,,,,
205,10/31/24 01:08:45 PM,8.07,27.52,,,,,,
206,10/31/24 01:09:45 PM,7.99,27.52,,,,,,
207,10/31/24 01:10:45 PM,8.02,27.52,,,,,,
208,10/31/24 01:11:45 PM,8.05,27.50,,,,,,
209,10/31/24 01:12:45 PM,8.04,27.50,,,,,,
210,10/31/24 01:13:45 PM,7.97,27.48,,,,,,
211,10/31/24 01:14:45 PM,7.97,27.48,,,,,,
212,10/31/24 01:15:45 PM,7.92,27.46,,,,,,
213,10/31/24 01:16:45 PM,7.88,27.46,,,,,,
214,10/31/24 01:17:45 PM,7.86,27.46,,,,,,
215,10/31/24 01:18:45 PM,7.84,27.44,,,,,,
216,10/31/24 01:19:45 PM,7.83,27.44,,,,,,
217,10/31/24 01:20:45 PM,7.68,27.44,,,,,,
218,10/31/24 01:21:45 PM,7.64,27.44,,,,,,
219,10/31/24 01:22:45 PM,7.67,27.44,,,,,,
220,10/31/24 01:23:45 PM,7.70,27.44,,,,,,
221,10/31/24 01:24:45 PM,7.63,27.44,,,,,,
222,10/31/24 01:25:45 PM,7.62,27.42,,,,,,
223,10/31/24 01:26:45 PM,7.48,27.42,,,,,,
224,10/31/24 01:27:45 PM,7.40,27.42,,,,,,
225,10/31/24 01:28:45 PM,7.50,27.42,,,,,,
226,10/31/24 01:29:45 PM,7.40,27.42,,,,,,
227,10/31/24 01:30:45 PM,7.32,27.42,,,,,,
228,10/31/24 01:31:45 PM,7.30,27.44,,,,,,
229,10/31/24 01:32:45 PM,7.14,27.44,,,,,,
230,10/31/24 01:33:45 PM,7.20,27.44,,,,,,
231,10/31/24 01:34:45 PM,7.13,27.44,,,,,,
232,10/31/24 01:35:45 PM,7.11,27.44,,,,,,
233,10/31/24 01:36:45 PM,7.11,27.44,,,,,,
234,10/31/24 01:37:45 PM,7.05,27.44,,,,,,
235,10/31/24 01:38:45 PM,7.04,27.44,,,,,,
236,10/31/24 01:39:45 PM,6.98,27.44,,,,,,
237,10/31/24 01:40:45 PM,7.03,27.44,,,,,,
238,10/31/24 01:41:45 PM,6.95,27.44,,,,,,
239,10/31/24 01:42:45 PM,6.78,27.44,,,,,,
240,10/31/24 01:43:45 PM,6.84,27.44,,,,,,
241,10/31/24 01:44:45 PM,7.29,27.44,,,,,,
242,10/31/24 01:45:45 PM,7.98,27.42,,,,,,
243,10/31/24 01:46:45 PM,7.32,27.42,,,,,,
244,10/31/24 01:47:45 PM,7.19,27.96,,,,,,
245,10/31/24 01:48:45 PM,7.11,29.24,,,,,,
246,10/31/24 01:49:45 PM,6.90,30.72,,,,,,
247,10/31/24 01:50:45 PM,6.86,32.08,,,,,,
248,10/31/24 01:51:45 PM,6.63,33.06,,,,,,
249,10/31/24 01:52:45 PM,6.67,32.44,,,,,,
250,10/31/24 01:53:45 PM,6.69,31.86,,,,,,
251,10/31/24 01:54:45 PM,6.73,31.40,,,,,,
252,10/31/24 01:55:45 PM,6.78,30.98,,,,,,
253,10/31/24 01:56:45 PM,6.84,30.56,,,,,,
254,10/31/24 01:57:45 PM,6.89,30.14,,,,,,
255,10/31/24 01:58:45 PM,6.95,29.82,,,,,,
256,10/31/24 01:59:45 PM,6.99,29.54,,,,,,
257,10/31/24 02:00:45 PM,7.04,29.30,,,,,,
258,10/31/24 02:01:45 PM,7.07,29.12,,,,,,
259,10/31/24 02:02:45 PM,7.10,28.96,,,,,,
260,10/31/24 02:03:45 PM,7.12,28.82,,,,,,
261,10/31/24 02:04:45 PM,7.11,28.70,,,,,,
262,10/31/24 02:05:45 PM,7.11,28.60,,,,,,
263,10/31/24 02:06:45 PM,7.14,28.50,,,,,,
264,10/31/24 02:07:45 PM,7.15,28.40,,,,,,
265,10/31/24 02:08:45 PM,7.17,28.32,,,,,,
266,10/31/24 02:09:45 PM,7.17,28.22,,,,,,
267,10/31/24 02:10:45 PM,7.18,28.14,,,,,,
268,10/31/24 02:11:45 PM,7.18,28.06,,,,,,
269,10/31/24 02:12:45 PM,7.19,27.98,,,,,,
270,10/31/24 02:13:45 PM,7.20,27.90,,,,,,
271,10/31/24 02:14:45 PM,7.21,27.82,,,,,,
272,10/31/24 02:15:45 PM,7.22,27.74,,,,,,
273,10/31/24 02:16:45 PM,7.23,27.66,,,,,,
274,10/31/24 02:17:45 PM,7.22,27.58,,,,,,
275,10/31/24 02:18:45 PM,7.21,27.48,,,,,,
276,10/31/24 02:19:45 PM,7.23,27.40,,,,,,
277,10/31/24 02:20:45 PM,7.25,27.32,,,,,,
278,10/31/24 02:21:45 PM,7.25,27.24,,,,,,
279,10/31/24 02:22:45 PM,7.25,27.16,,,,,,
280,10/31/24 02:23:45 PM,7.29,27.06,,,,,,
281,10/31/24 02:24:45 PM,7.32,26.98,,,,,,
282,10/31/24 02:25:45 PM,7.34,26.90,,,,,,
283,10/31/24 02:26:45 PM,7.37,26.82,,,,,,
284,10/31/24 02:27:45 PM,7.39,26.74,,,,,,
285,10/31/24 02:28:45 PM,7.41,26.68,,,,,,
286,10/31/24 02:29:45 PM,7.69,26.62,,,,,,
287,10/31/24 02:30:45 PM,7.95,26.88,,,,,,
288,10/31/24 02:31:45 PM,8.15,27.38,,,,,,
289,10/31/24 02:32:45 PM,8.16,28.02,,,,,,
290,10/31/24 02:33:45 PM,8.18,28.72,,,,,,
291,10/31/24 02:34:45 PM,8.16,29.44,,,,,,
292,10/31/24 02:35:45 PM,8.14,30.18,,,,,,
293,10/31/24 02:36:45 PM,8.05,30.94,,,,,,
294,10/31/24 02:37:45 PM,8.02,31.68,,,,,,
295,10/31/24 02:38:45 PM,7.86,32.40,,,,,,
296,10/31/24 02:39:45 PM,7.81,33.10,,,,,,
297,10/31/24 02:40:45 PM,7.27,33.64,,,,,,
298,10/31/24 02:41:45 PM,7.00,33.90,,,,,,
299,10/31/24 02:42:45 PM,6.87,33.96,,,,,,
300,10/31/24 02:43:45 PM,4.74,33.76,,,,,,
301,10/31/24 02:44:45 PM,4.32,32.98,,,,,,
302,10/31/24 02:45:45 PM,4.42,32.28,,,,,,
303,10/31/24 02:46:45 PM,5.02,31.60,,,,,,
304,10/31/24 02:47:45 PM,5.62,31.10,,,,,,
305,10/31/24 02:48:45 PM,5.86,30.68,,,,,,
306,10/31/24 02:49:45 PM,5.96,30.44,,,,,,
307,10/31/24 02:50:45 PM,6.02,30.28,,,,,,
308,10/31/24 02:51:45 PM,6.04,30.18,,,,,,
309,10/31/24 02:52:45 PM,6.74,30.08,,,,,,
310,10/31/24 02:53:45 PM,6.76,29.90,,,,,,
311,10/31/24 02:54:45 PM,6.83,29.62,,,,,,
312,10/31/24 02:55:45 PM,6.91,29.34,,,,,,
313,10/31/24 02:56:45 PM,6.86,29.08,,,,,,
314,10/31/24 02:56:51 PM,,,,,Logged,,,
315,10/31/24 02:56:52 PM,,,,,,Logged,,
316,10/31/24 02:56:53 PM,,,,,,,Logged,Logged
