"Plot Title: oxy1"
"#","Date Time, GMT+11:00","DO conc, mg/L (LGR S/N: 21834000, SEN S/N: 21834000)","Temp, °C (LGR S/N: 21834000, SEN S/N: 21834000)","Coupler Detached (LGR S/N: 21834000)","Sensor Data Error (LGR S/N: 21834000)","Coupler Attached (LGR S/N: 21834000)","Host Connected (LGR S/N: 21834000)","Stopped (LGR S/N: 21834000)","End Of File (LGR S/N: 21834000)"
148,11/08/24 11:52:06 AM,11.23,27.80,,,,,,
149,11/08/24 11:53:06 AM,11.29,27.80,,,,,,
150,11/08/24 11:54:06 AM,11.06,27.80,,,,,,
151,11/08/24 11:55:06 AM,11.24,27.80,,,,,,
152,11/08/24 11:56:06 AM,11.20,27.80,,,,,,
153,11/08/24 11:57:06 AM,11.17,27.78,,,,,,
154,11/08/24 11:58:06 AM,11.16,27.78,,,,,,
155,11/08/24 11:59:06 AM,11.12,27.76,,,,,,
156,11/08/24 12:00:06 PM,11.05,27.76,,,,,,
157,11/08/24 12:01:06 PM,11.02,27.74,,,,,,
158,11/08/24 12:02:06 PM,10.93,27.74,,,,,,
159,11/08/24 12:03:06 PM,10.90,27.72,,,,,,
160,11/08/24 12:04:06 PM,10.88,27.72,,,,,,
161,11/08/24 12:05:06 PM,10.82,27.70,,,,,,
162,11/08/24 12:06:06 PM,10.77,27.70,,,,,,
163,11/08/24 12:07:06 PM,10.66,27.70,,,,,,
164,11/08/24 12:08:06 PM,10.61,27.70,,,,,,
165,11/08/24 12:09:06 PM,10.61,27.70,,,,,,
166,11/08/24 12:10:06 PM,10.55,27.70,,,,,,
167,11/08/24 12:11:06 PM,10.49,27.70,,,,,,
168,11/08/24 12:12:06 PM,10.43,27.70,,,,,,
169,11/08/24 12:13:06 PM,10.37,27.70,,,,,,
170,11/08/24 12:14:06 PM,10.31,27.70,,,,,,
171,11/08/24 12:15:06 PM,10.28,27.70,,,,,,
172,11/08/24 12:16:06 PM,10.26,27.70,,,,,,
173,11/08/24 12:17:06 PM,10.18,27.70,,,,,,
174,11/08/24 12:18:06 PM,10.12,27.70,,,,,,
175,11/08/24 12:19:06 PM,10.03,27.70,,,,,,
176,11/08/24 12:20:06 PM,10.01,27.70,,,,,,
177,11/08/24 12:21:06 PM,9.96,27.70,,,,,,
178,11/08/24 12:22:06 PM,9.88,27.70,,,,,,
179,11/08/24 12:23:06 PM,9.85,27.70,,,,,,
180,11/08/24 12:24:06 PM,9.83,27.70,,,,,,
181,11/08/24 12:25:06 PM,9.78,27.70,,,,,,
182,11/08/24 12:26:06 PM,9.70,27.72,,,,,,
183,11/08/24 12:27:06 PM,9.66,27.72,,,,,,
184,11/08/24 12:28:06 PM,9.58,27.72,,,,,,
185,11/08/24 12:29:06 PM,9.55,27.72,,,,,,
186,11/08/24 12:30:06 PM,9.02,27.74,,,,,,
187,11/08/24 12:31:06 PM,8.80,27.74,,,,,,
188,11/08/24 12:32:06 PM,8.82,27.76,,,,,,
189,11/08/24 12:33:06 PM,8.81,27.78,,,,,,
190,11/08/24 12:34:06 PM,8.78,27.80,,,,,,
191,11/08/24 12:35:06 PM,8.78,27.84,,,,,,
192,11/08/24 12:36:06 PM,8.78,27.86,,,,,,
193,11/08/24 12:37:06 PM,8.60,27.84,,,,,,
194,11/08/24 12:38:06 PM,8.61,27.82,,,,,,
195,11/08/24 12:39:06 PM,8.62,27.80,,,,,,
196,11/08/24 12:40:06 PM,8.63,27.80,,,,,,
197,11/08/24 12:41:06 PM,8.66,27.78,,,,,,
198,11/08/24 12:42:06 PM,-888.88,-888.88,,Logged,,,,
199,11/08/24 12:43:06 PM,8.67,27.78,,,,,,
200,11/08/24 12:44:06 PM,8.69,27.78,,,,,,
201,11/08/24 12:45:06 PM,8.72,27.78,,,,,,
202,11/08/24 12:46:06 PM,8.78,27.78,,,,,,
203,11/08/24 12:47:06 PM,8.85,27.78,,,,,,
204,11/08/24 12:48:06 PM,8.87,27.80,,,,,,
205,11/08/24 12:49:06 PM,8.97,27.82,,,,,,
206,11/08/24 12:50:06 PM,9.01,27.82,,,,,,
207,11/08/24 12:51:06 PM,9.09,27.86,,,,,,
208,11/08/24 12:52:06 PM,9.20,27.88,,,,,,
209,11/08/24 12:53:06 PM,9.33,27.90,,,,,,
210,11/08/24 12:54:06 PM,9.45,27.92,,,,,,
211,11/08/24 12:55:06 PM,9.48,27.94,,,,,,
212,11/08/24 12:56:06 PM,9.52,27.96,,,,,,
213,11/08/24 12:57:06 PM,9.61,27.98,,,,,,
214,11/08/24 12:58:06 PM,9.68,28.00,,,,,,
215,11/08/24 12:59:06 PM,9.76,28.00,,,,,,
216,11/08/24 01:00:06 PM,9.87,28.02,,,,,,
217,11/08/24 01:01:06 PM,9.90,28.04,,,,,,
218,11/08/24 01:02:06 PM,9.96,28.06,,,,,,
219,11/08/24 01:03:06 PM,9.95,28.06,,,,,,
220,11/08/24 01:04:06 PM,10.03,28.08,,,,,,
221,11/08/24 01:05:06 PM,10.10,28.10,,,,,,
222,11/08/24 01:06:06 PM,10.17,28.10,,,,,,
223,11/08/24 01:07:06 PM,10.23,28.10,,,,,,
224,11/08/24 01:08:06 PM,10.27,28.10,,,,,,
225,11/08/24 01:09:06 PM,10.34,28.12,,,,,,
226,11/08/24 01:10:06 PM,10.42,28.12,,,,,,
227,11/08/24 01:11:06 PM,10.42,28.14,,,,,,
228,11/08/24 01:12:06 PM,8.86,28.12,,,,,,
229,11/08/24 01:13:06 PM,6.99,28.08,,,,,,
230,11/08/24 01:14:06 PM,6.85,28.12,,,,,,
231,11/08/24 01:15:06 PM,6.87,28.44,,,,,,
232,11/08/24 01:16:06 PM,6.89,28.66,,,,,,
233,11/08/24 01:17:06 PM,6.89,28.78,,,,,,
234,11/08/24 01:18:06 PM,6.89,28.84,,,,,,
235,11/08/24 01:19:06 PM,6.89,28.88,,,,,,
236,11/08/24 01:20:06 PM,6.89,28.88,,,,,,
237,11/08/24 01:21:06 PM,6.89,28.88,,,,,,
238,11/08/24 01:22:06 PM,6.91,28.86,,,,,,
239,11/08/24 01:23:06 PM,6.89,28.86,,,,,,
240,11/08/24 01:24:06 PM,6.89,28.86,,,,,,
241,11/08/24 01:25:06 PM,6.87,28.82,,,,,,
242,11/08/24 01:26:06 PM,6.91,28.76,,,,,,
243,11/08/24 01:27:06 PM,6.96,28.72,,,,,,
244,11/08/24 01:28:06 PM,6.94,28.68,,,,,,
245,11/08/24 01:29:06 PM,6.98,28.68,,,,,,
246,11/08/24 01:30:06 PM,7.00,28.68,,,,,,
247,11/08/24 01:31:06 PM,6.99,28.68,,,,,,
248,11/08/24 01:32:06 PM,6.97,28.70,,,,,,
249,11/08/24 01:33:06 PM,7.03,28.70,,,,,,
250,11/08/24 01:34:06 PM,7.01,28.72,,,,,,
251,11/08/24 01:35:06 PM,7.03,28.74,,,,,,
252,11/08/24 01:36:06 PM,7.04,28.76,,,,,,
253,11/08/24 01:37:06 PM,7.03,28.78,,,,,,
254,11/08/24 01:38:06 PM,7.13,28.84,,,,,,
255,11/08/24 01:39:06 PM,7.00,29.04,,,,,,
256,11/08/24 01:40:06 PM,6.91,29.32,,,,,,
257,11/08/24 01:41:06 PM,6.85,29.54,,,,,,
258,11/08/24 01:42:06 PM,5.61,29.62,,,,,,
259,11/08/24 01:43:06 PM,5.71,29.66,,,,,,
260,11/08/24 01:44:06 PM,6.56,29.80,,,,,,
261,11/08/24 01:45:06 PM,6.46,29.66,,,,,,
262,11/08/24 01:46:06 PM,6.56,29.40,,,,,,
263,11/08/24 01:47:06 PM,6.59,29.14,,,,,,
264,11/08/24 01:47:24 PM,,,,,Logged,Logged,,
265,11/08/24 01:47:25 PM,,,,,,,Logged,Logged
