"Plot Title: oxy2"
"#","Date Time, GMT+11:00","DO conc, mg/L (LGR S/N: 21833999, SEN S/N: 21833999)","Temp, °C (LGR S/N: 21833999, SEN S/N: 21833999)","Coupler Detached (LGR S/N: 21833999)","Sensor Data Error (LGR S/N: 21833999)","Coupler Attached (LGR S/N: 21833999)","Host Connected (LGR S/N: 21833999)","Stopped (LGR S/N: 21833999)","End Of File (LGR S/N: 21833999)"
57,10/25/24 03:45:39 PM,7.22,28.80,,,,,,
58,10/25/24 03:46:39 PM,7.25,28.68,,,,,,
59,10/25/24 03:47:39 PM,7.26,28.58,,,,,,
60,10/25/24 03:48:39 PM,7.27,28.50,,,,,,
61,10/25/24 03:49:39 PM,7.31,28.44,,,,,,
62,10/25/24 03:50:39 PM,7.32,28.36,,,,,,
63,10/25/24 03:51:39 PM,7.35,28.30,,,,,,
64,10/25/24 03:52:39 PM,7.36,28.26,,,,,,
65,10/25/24 03:53:39 PM,7.39,28.24,,,,,,
66,10/25/24 03:54:39 PM,7.40,28.22,,,,,,
67,10/25/24 03:55:39 PM,7.39,28.22,,,,,,
68,10/25/24 03:56:39 PM,7.45,28.20,,,,,,
69,10/25/24 03:57:39 PM,7.46,28.20,,,,,,
70,10/25/24 03:58:39 PM,7.46,28.20,,,,,,
71,10/25/24 03:59:39 PM,7.50,28.20,,,,,,
72,10/25/24 04:00:39 PM,7.51,28.20,,,,,,
73,10/25/24 04:01:39 PM,7.53,28.20,,,,,,
74,10/25/24 04:02:39 PM,7.52,28.20,,,,,,
75,10/25/24 04:03:39 PM,7.56,28.18,,,,,,
76,10/25/24 04:04:39 PM,7.57,28.18,,,,,,
77,10/25/24 04:05:39 PM,7.57,28.16,,,,,,
78,10/25/24 04:06:39 PM,7.59,28.14,,,,,,
79,10/25/24 04:07:39 PM,7.60,28.14,,,,,,
80,10/25/24 04:08:39 PM,7.63,28.14,,,,,,
81,10/25/24 04:09:39 PM,7.65,28.16,,,,,,
82,10/25/24 04:10:39 PM,7.67,28.16,,,,,,
83,10/25/24 04:11:39 PM,7.65,28.18,,,,,,
84,10/25/24 04:12:39 PM,7.64,28.18,,,,,,
85,10/25/24 04:13:39 PM,7.67,28.18,,,,,,
86,10/25/24 04:14:39 PM,7.46,28.12,,,,,,
87,10/25/24 04:15:39 PM,7.48,28.08,,,,,,
88,10/25/24 04:16:39 PM,7.47,28.02,,,,,,
89,10/25/24 04:17:39 PM,7.48,28.00,,,,,,
90,10/25/24 04:18:39 PM,7.42,27.98,,,,,,
91,10/25/24 04:19:39 PM,7.50,27.98,,,,,,
92,10/25/24 04:20:39 PM,7.45,27.96,,,,,,
93,10/25/24 04:21:39 PM,7.44,27.96,,,,,,
94,10/25/24 04:22:39 PM,7.44,27.94,,,,,,
95,10/25/24 04:23:39 PM,7.40,27.94,,,,,,
96,10/25/24 04:24:39 PM,7.37,27.92,,,,,,
97,10/25/24 04:25:39 PM,7.37,27.92,,,,,,
98,10/25/24 04:26:39 PM,7.34,27.92,,,,,,
99,10/25/24 04:27:39 PM,7.34,27.92,,,,,,
100,10/25/24 04:28:39 PM,7.30,27.92,,,,,,
101,10/25/24 04:29:39 PM,7.25,27.92,,,,,,
102,10/25/24 04:30:39 PM,7.22,27.92,,,,,,
103,10/25/24 04:31:39 PM,7.22,27.92,,,,,,
104,10/25/24 04:32:39 PM,7.19,27.92,,,,,,
105,10/25/24 04:33:39 PM,7.16,27.92,,,,,,
106,10/25/24 04:34:39 PM,7.11,27.92,,,,,,
107,10/25/24 04:35:39 PM,7.09,27.92,,,,,,
108,10/25/24 04:36:39 PM,7.07,27.92,,,,,,
109,10/25/24 04:37:39 PM,7.07,27.92,,,,,,
110,10/25/24 04:38:39 PM,7.07,27.92,,,,,,
111,10/25/24 04:39:39 PM,7.07,27.92,,,,,,
112,10/25/24 04:40:39 PM,7.06,27.94,,,,,,
113,10/25/24 04:41:39 PM,7.02,27.94,,,,,,
114,10/25/24 04:42:39 PM,7.04,27.94,,,,,,
115,10/25/24 04:43:39 PM,7.04,27.94,,,,,,
116,10/25/24 04:44:39 PM,6.99,27.96,,,,,,
117,10/25/24 04:45:39 PM,6.93,27.96,,,,,,
118,10/25/24 04:46:39 PM,6.94,27.96,,,,,,
119,10/25/24 04:47:39 PM,6.92,27.96,,,,,,
120,10/25/24 04:48:39 PM,6.86,27.98,,,,,,
121,10/25/24 04:49:39 PM,6.84,27.98,,,,,,
122,10/25/24 04:50:39 PM,6.80,27.98,,,,,,
123,10/25/24 04:51:39 PM,7.62,28.00,,,,,,
124,10/25/24 04:52:39 PM,6.79,27.88,,,,,,
125,10/25/24 04:53:39 PM,6.82,27.66,,,,,,
126,10/25/24 04:54:39 PM,6.84,27.50,,,,,,
127,10/25/24 04:55:39 PM,6.86,27.36,,,,,,
128,10/25/24 04:56:39 PM,6.89,27.22,,,,,,
129,10/25/24 04:57:39 PM,6.91,27.10,,,,,,
130,10/25/24 04:58:39 PM,6.92,26.98,,,,,,
131,10/25/24 04:59:39 PM,6.94,26.92,,,,,,
132,10/25/24 05:00:39 PM,6.93,26.84,,,,,,
133,10/25/24 05:01:39 PM,6.97,26.78,,,,,,
134,10/25/24 05:02:39 PM,6.98,26.72,,,,,,
135,10/25/24 05:03:39 PM,6.96,26.68,,,,,,
136,10/25/24 05:04:39 PM,7.00,26.60,,,,,,
137,10/25/24 05:05:39 PM,7.00,26.58,,,,,,
138,10/25/24 05:06:39 PM,7.01,26.52,,,,,,
139,10/25/24 05:07:39 PM,7.01,26.48,,,,,,
140,10/25/24 05:08:39 PM,7.02,26.44,,,,,,
141,10/25/24 05:09:39 PM,7.04,26.38,,,,,,
142,10/25/24 05:10:39 PM,7.06,26.36,,,,,,
143,10/25/24 05:11:39 PM,7.04,26.34,,,,,,
144,10/25/24 05:12:39 PM,7.07,26.28,,,,,,
145,10/25/24 05:13:39 PM,7.07,26.24,,,,,,
146,10/25/24 05:14:39 PM,7.09,26.20,,,,,,
147,10/25/24 05:15:39 PM,7.09,26.16,,,,,,
148,10/25/24 05:16:39 PM,7.09,26.14,,,,,,
149,10/25/24 05:17:39 PM,7.10,26.10,,,,,,
150,10/25/24 05:18:39 PM,7.10,26.08,,,,,,
151,10/25/24 05:19:39 PM,7.10,26.06,,,,,,
152,10/25/24 05:20:39 PM,7.12,26.04,,,,,,
153,10/25/24 05:21:39 PM,7.13,26.02,,,,,,
154,10/25/24 05:22:39 PM,7.13,25.98,,,,,,
155,10/25/24 05:23:39 PM,7.15,25.96,,,,,,
156,10/25/24 05:24:39 PM,7.13,25.96,,,,,,
157,10/25/24 05:25:39 PM,7.14,25.96,,,,,,
158,10/25/24 05:26:39 PM,7.15,25.96,,,,,,
159,10/25/24 05:27:39 PM,7.14,25.96,,,,,,
160,10/25/24 05:28:39 PM,6.48,26.16,,,,,,
161,10/25/24 05:29:39 PM,6.49,26.92,,,,,,
162,10/25/24 05:30:39 PM,6.44,27.56,,,,,,
163,10/25/24 05:31:39 PM,6.38,28.04,,,,,,
164,10/25/24 05:32:39 PM,6.32,28.40,,,,,,
165,10/25/24 05:33:39 PM,6.27,28.70,,,,,,
166,10/25/24 05:34:39 PM,6.12,28.92,,,,,,
167,10/25/24 05:35:39 PM,6.47,28.92,,,,,,
168,10/25/24 05:35:41 PM,,,,,Logged,,,
169,10/25/24 05:35:42 PM,,,,,,Logged,,
170,10/25/24 05:35:46 PM,,,,,,,Logged,Logged
