"Plot Title: oxy4"
"#","Date Time, GMT+11:00","DO conc, mg/L (LGR S/N: 21981784, SEN S/N: 21981784)","Temp, °C (LGR S/N: 21981784, SEN S/N: 21981784)","Coupler Detached (LGR S/N: 21981784)","Sensor Data Error (LGR S/N: 21981784)","Coupler Attached (LGR S/N: 21981784)","Host Connected (LGR S/N: 21981784)","Stopped (LGR S/N: 21981784)","End Of File (LGR S/N: 21981784)"
30,10/23/24 03:44:19 PM,7.39,28.72,,,,,,
31,10/23/24 03:45:19 PM,7.35,28.84,,,,,,
32,10/23/24 03:46:19 PM,7.31,28.94,,,,,,
33,10/23/24 03:47:19 PM,7.29,29.02,,,,,,
34,10/23/24 03:48:19 PM,7.26,29.08,,,,,,
35,10/23/24 03:49:19 PM,7.23,29.16,,,,,,
36,10/23/24 03:50:19 PM,7.21,29.26,,,,,,
37,10/23/24 03:51:19 PM,7.17,29.34,,,,,,
38,10/23/24 03:52:19 PM,7.15,29.46,,,,,,
39,10/23/24 03:53:19 PM,7.14,29.54,,,,,,
40,10/23/24 03:54:19 PM,7.13,29.54,,,,,,
41,10/23/24 03:55:19 PM,7.12,29.60,,,,,,
42,10/23/24 03:56:19 PM,7.09,29.62,,,,,,
43,10/23/24 03:57:19 PM,7.10,29.68,,,,,,
44,10/23/24 03:58:19 PM,7.09,29.74,,,,,,
45,10/23/24 03:59:19 PM,7.08,29.76,,,,,,
46,10/23/24 04:00:19 PM,7.06,29.82,,,,,,
47,10/23/24 04:01:19 PM,7.05,29.90,,,,,,
48,10/23/24 04:02:19 PM,7.04,29.90,,,,,,
49,10/23/24 04:03:19 PM,7.05,29.92,,,,,,
50,10/23/24 04:04:19 PM,7.03,29.90,,,,,,
51,10/23/24 04:05:19 PM,7.04,29.94,,,,,,
52,10/23/24 04:06:19 PM,7.04,29.96,,,,,,
53,10/23/24 04:07:19 PM,7.03,30.00,,,,,,
54,10/23/24 04:08:19 PM,7.03,30.00,,,,,,
55,10/23/24 04:09:19 PM,7.03,30.00,,,,,,
56,10/23/24 04:10:19 PM,8.19,30.04,,,,,,
57,10/23/24 04:11:19 PM,-888.88,-888.88,,Logged,,,,
58,10/23/24 04:12:19 PM,9.35,29.42,,,,,,
59,10/23/24 04:13:19 PM,9.38,29.26,,,,,,
60,10/23/24 04:14:19 PM,9.44,29.12,,,,,,
61,10/23/24 04:15:19 PM,9.47,29.04,,,,,,
62,10/23/24 04:16:19 PM,9.48,28.96,,,,,,
63,10/23/24 04:17:19 PM,9.47,28.88,,,,,,
64,10/23/24 04:18:19 PM,9.57,28.82,,,,,,
65,10/23/24 04:19:19 PM,9.51,28.78,,,,,,
66,10/23/24 04:20:19 PM,9.56,28.74,,,,,,
67,10/23/24 04:21:19 PM,9.54,28.74,,,,,,
68,10/23/24 04:22:19 PM,9.57,28.72,,,,,,
69,10/23/24 04:23:19 PM,9.60,28.70,,,,,,
70,10/23/24 04:24:19 PM,9.55,28.70,,,,,,
71,10/23/24 04:25:19 PM,9.52,28.68,,,,,,
72,10/23/24 04:26:19 PM,9.54,28.66,,,,,,
73,10/23/24 04:27:19 PM,9.57,28.66,,,,,,
74,10/23/24 04:28:19 PM,9.54,28.66,,,,,,
75,10/23/24 04:29:19 PM,9.54,28.66,,,,,,
76,10/23/24 04:30:19 PM,9.56,28.66,,,,,,
77,10/23/24 04:31:19 PM,9.55,28.66,,,,,,
78,10/23/24 04:32:19 PM,9.55,28.68,,,,,,
79,10/23/24 04:33:19 PM,9.57,28.68,,,,,,
80,10/23/24 04:34:19 PM,9.58,28.68,,,,,,
81,10/23/24 04:35:19 PM,9.61,28.70,,,,,,
82,10/23/24 04:36:19 PM,9.58,28.70,,,,,,
83,10/23/24 04:37:19 PM,9.65,28.70,,,,,,
84,10/23/24 04:38:19 PM,9.64,28.72,,,,,,
85,10/23/24 04:39:19 PM,9.62,28.72,,,,,,
86,10/23/24 04:40:19 PM,9.64,28.72,,,,,,
87,10/23/24 04:41:19 PM,9.67,28.72,,,,,,
88,10/23/24 04:42:19 PM,9.67,28.72,,,,,,
89,10/23/24 04:43:19 PM,9.68,28.72,,,,,,
90,10/23/24 04:44:19 PM,9.67,28.74,,,,,,
91,10/23/24 04:45:19 PM,9.71,28.74,,,,,,
92,10/23/24 04:46:19 PM,9.69,28.74,,,,,,
93,10/23/24 04:47:19 PM,9.69,28.74,,,,,,
94,10/23/24 04:48:19 PM,9.73,28.74,,,,,,
95,10/23/24 04:49:19 PM,9.73,28.74,,,,,,
96,10/23/24 04:50:19 PM,9.70,28.74,,,,,,
97,10/23/24 04:51:19 PM,9.76,28.74,,,,,,
98,10/23/24 04:52:19 PM,9.74,28.74,,,,,,
99,10/23/24 04:53:19 PM,9.76,28.74,,,,,,
100,10/23/24 04:54:19 PM,9.77,28.74,,,,,,
101,10/23/24 04:55:19 PM,9.75,28.72,,,,,,
102,10/23/24 04:56:19 PM,9.72,28.72,,,,,,
103,10/23/24 04:57:19 PM,9.78,28.70,,,,,,
104,10/23/24 04:58:19 PM,9.80,28.68,,,,,,
105,10/23/24 04:59:19 PM,9.79,28.66,,,,,,
106,10/23/24 05:00:19 PM,9.81,28.64,,,,,,
107,10/23/24 05:01:19 PM,9.80,28.64,,,,,,
108,10/23/24 05:02:19 PM,9.80,28.62,,,,,,
109,10/23/24 05:03:19 PM,9.79,28.62,,,,,,
110,10/23/24 05:04:19 PM,9.77,28.62,,,,,,
111,10/23/24 05:05:19 PM,9.76,28.60,,,,,,
112,10/23/24 05:06:19 PM,9.74,28.60,,,,,,
113,10/23/24 05:07:19 PM,9.75,28.60,,,,,,
114,10/23/24 05:08:19 PM,9.74,28.60,,,,,,
115,10/23/24 05:09:19 PM,9.73,28.60,,,,,,
116,10/23/24 05:10:19 PM,9.72,28.58,,,,,,
117,10/23/24 05:11:19 PM,9.72,28.58,,,,,,
118,10/23/24 05:12:19 PM,9.71,28.58,,,,,,
119,10/23/24 05:13:19 PM,9.68,28.58,,,,,,
120,10/23/24 05:14:19 PM,9.68,28.58,,,,,,
121,10/23/24 05:15:19 PM,9.69,28.58,,,,,,
122,10/23/24 05:16:19 PM,9.68,28.58,,,,,,
123,10/23/24 05:17:19 PM,9.67,28.58,,,,,,
124,10/23/24 05:18:19 PM,9.67,28.58,,,,,,
125,10/23/24 05:19:19 PM,9.68,28.58,,,,,,
126,10/23/24 05:20:19 PM,9.66,28.58,,,,,,
127,10/23/24 05:21:19 PM,9.66,28.58,,,,,,
128,10/23/24 05:22:19 PM,9.66,28.58,,,,,,
129,10/23/24 05:23:19 PM,9.65,28.58,,,,,,
130,10/23/24 05:24:19 PM,9.63,28.58,,,,,,
131,10/23/24 05:25:19 PM,9.62,28.58,,,,,,
132,10/23/24 05:26:19 PM,9.63,28.58,,,,,,
133,10/23/24 05:27:19 PM,9.61,28.58,,,,,,
134,10/23/24 05:28:19 PM,9.61,28.58,,,,,,
135,10/23/24 05:29:19 PM,9.81,28.56,,,,,,
136,10/23/24 05:30:19 PM,9.85,28.62,,,,,,
137,10/23/24 05:31:19 PM,7.05,28.56,,,,,,
138,10/23/24 05:32:19 PM,7.12,28.42,,,,,,
139,10/23/24 05:33:19 PM,7.20,28.28,,,,,,
140,10/23/24 05:34:19 PM,7.24,28.22,,,,,,
141,10/23/24 05:35:19 PM,7.30,28.16,,,,,,
142,10/23/24 05:36:19 PM,7.33,28.16,,,,,,
143,10/23/24 05:37:19 PM,7.34,28.24,,,,,,
144,10/23/24 05:38:19 PM,7.30,28.28,,,,,,
145,10/23/24 05:39:19 PM,7.22,28.30,,,,,,
146,10/23/24 05:40:19 PM,7.17,28.34,,,,,,
147,10/23/24 05:41:19 PM,7.25,28.42,,,,,,
148,10/23/24 05:42:19 PM,7.26,28.48,,,,,,
149,10/23/24 05:43:19 PM,7.27,28.48,,,,,,
150,10/23/24 05:44:19 PM,7.28,28.46,,,,,,
151,10/23/24 05:45:19 PM,7.27,28.42,,,,,,
152,10/23/24 05:46:19 PM,7.25,28.36,,,,,,
153,10/23/24 05:47:19 PM,7.25,28.28,,,,,,
154,10/23/24 05:48:19 PM,7.25,28.22,,,,,,
155,10/23/24 05:49:19 PM,7.24,28.14,,,,,,
156,10/23/24 05:50:19 PM,7.26,28.08,,,,,,
157,10/23/24 05:51:19 PM,7.25,28.02,,,,,,
158,10/23/24 05:52:19 PM,7.27,27.96,,,,,,
159,10/23/24 05:53:19 PM,7.25,27.90,,,,,,
160,10/23/24 05:54:19 PM,7.26,27.84,,,,,,
161,10/23/24 05:55:19 PM,7.27,27.76,,,,,,
162,10/23/24 05:56:19 PM,7.28,27.68,,,,,,
163,10/23/24 05:57:19 PM,7.29,27.56,,,,,,
164,10/23/24 05:58:19 PM,6.08,27.54,,,,,,
165,10/23/24 05:59:19 PM,6.52,27.80,,,,,,
166,10/23/24 06:00:19 PM,6.48,28.20,,,,,,
167,10/23/24 06:01:19 PM,6.41,28.50,,,,,,
168,10/23/24 06:02:19 PM,6.43,28.78,,,,,,
169,10/23/24 06:03:19 PM,6.86,29.02,,,,,,
170,10/23/24 06:04:19 PM,7.00,28.94,,,,,,
171,10/23/24 06:05:19 PM,7.04,28.70,,,,,,
172,10/23/24 06:06:19 PM,7.05,28.48,,,,,,
173,10/23/24 06:07:19 PM,7.02,28.28,,,,,,
174,10/23/24 06:07:30 PM,,,,,Logged,,,
175,10/23/24 06:07:31 PM,,,,,,Logged,,
176,10/23/24 06:07:39 PM,,,,,,,Logged,Logged
