"Plot Title: oxy1"
"#","Date Time, GMT+11:00","DO conc, mg/L (LGR S/N: 21834000, SEN S/N: 21834000)","Temp, °C (LGR S/N: 21834000, SEN S/N: 21834000)","Coupler Detached (LGR S/N: 21834000)","Sensor Data Error (LGR S/N: 21834000)","Coupler Attached (LGR S/N: 21834000)","Host Connected (LGR S/N: 21834000)","Stopped (LGR S/N: 21834000)","End Of File (LGR S/N: 21834000)"
48,11/03/24 11:16:23 AM,7.15,26.32,,,,,,
49,11/03/24 11:17:23 AM,7.15,26.34,,,,,,
50,11/03/24 11:18:23 AM,7.08,26.36,,,,,,
51,11/03/24 11:19:23 AM,7.04,26.36,,,,,,
52,11/03/24 11:20:23 AM,7.05,26.38,,,,,,
53,11/03/24 11:21:23 AM,-888.88,-888.88,,Logged,,,,
54,11/03/24 11:22:23 AM,7.17,26.46,,,,,,
55,11/03/24 11:23:23 AM,7.16,26.52,,,,,,
56,11/03/24 11:24:23 AM,7.19,26.54,,,,,,
57,11/03/24 11:25:23 AM,7.19,26.56,,,,,,
58,11/03/24 11:26:23 AM,7.20,26.58,,,,,,
59,11/03/24 11:27:23 AM,7.22,26.60,,,,,,
60,11/03/24 11:28:23 AM,7.25,26.60,,,,,,
61,11/03/24 11:29:23 AM,7.28,26.62,,,,,,
62,11/03/24 11:30:23 AM,7.29,26.62,,,,,,
63,11/03/24 11:31:23 AM,7.31,26.62,,,,,,
64,11/03/24 11:32:23 AM,7.34,26.64,,,,,,
65,11/03/24 11:33:23 AM,7.36,26.64,,,,,,
66,11/03/24 11:34:23 AM,7.38,26.64,,,,,,
67,11/03/24 11:35:23 AM,7.41,26.64,,,,,,
68,11/03/24 11:36:23 AM,7.43,26.64,,,,,,
69,11/03/24 11:37:23 AM,7.45,26.66,,,,,,
70,11/03/24 11:38:23 AM,7.46,26.66,,,,,,
71,11/03/24 11:39:23 AM,7.47,26.66,,,,,,
72,11/03/24 11:40:23 AM,7.49,26.66,,,,,,
73,11/03/24 11:41:23 AM,7.49,26.66,,,,,,
74,11/03/24 11:42:23 AM,7.49,26.66,,,,,,
75,11/03/24 11:43:23 AM,7.51,26.64,,,,,,
76,11/03/24 11:44:23 AM,7.52,26.64,,,,,,
77,11/03/24 11:45:23 AM,7.53,26.64,,,,,,
78,11/03/24 11:46:23 AM,7.53,26.64,,,,,,
79,11/03/24 11:47:23 AM,7.54,26.64,,,,,,
80,11/03/24 11:48:23 AM,7.55,26.64,,,,,,
81,11/03/24 11:49:23 AM,7.56,26.66,,,,,,
82,11/03/24 11:50:23 AM,7.57,26.66,,,,,,
83,11/03/24 11:51:23 AM,7.58,26.66,,,,,,
84,11/03/24 11:52:23 AM,7.60,26.68,,,,,,
85,11/03/24 11:53:23 AM,7.62,26.70,,,,,,
86,11/03/24 11:54:23 AM,7.62,26.70,,,,,,
87,11/03/24 11:55:23 AM,7.64,26.70,,,,,,
88,11/03/24 11:56:23 AM,7.63,26.72,,,,,,
89,11/03/24 11:57:23 AM,7.65,26.72,,,,,,
90,11/03/24 11:58:23 AM,7.66,26.72,,,,,,
91,11/03/24 11:59:23 AM,7.66,26.74,,,,,,
92,11/03/24 12:00:23 PM,7.68,26.74,,,,,,
93,11/03/24 12:01:23 PM,7.69,26.76,,,,,,
94,11/03/24 12:02:23 PM,7.71,26.76,,,,,,
95,11/03/24 12:03:23 PM,7.72,26.76,,,,,,
96,11/03/24 12:04:23 PM,7.74,26.78,,,,,,
97,11/03/24 12:05:23 PM,7.76,26.78,,,,,,
98,11/03/24 12:06:23 PM,7.76,26.80,,,,,,
99,11/03/24 12:07:23 PM,7.78,26.80,,,,,,
100,11/03/24 12:08:23 PM,7.31,26.80,,,,,,
101,11/03/24 12:09:23 PM,7.32,26.80,,,,,,
102,11/03/24 12:10:23 PM,7.25,26.80,,,,,,
103,11/03/24 12:11:23 PM,7.24,26.80,,,,,,
104,11/03/24 12:12:23 PM,7.23,26.80,,,,,,
105,11/03/24 12:13:23 PM,7.23,26.78,,,,,,
106,11/03/24 12:14:23 PM,7.24,26.78,,,,,,
107,11/03/24 12:15:23 PM,7.35,26.78,,,,,,
108,11/03/24 12:16:23 PM,7.34,26.80,,,,,,
109,11/03/24 12:17:23 PM,7.35,26.80,,,,,,
110,11/03/24 12:18:23 PM,7.38,26.80,,,,,,
111,11/03/24 12:19:23 PM,7.40,26.80,,,,,,
112,11/03/24 12:20:23 PM,7.43,26.82,,,,,,
113,11/03/24 12:21:23 PM,7.50,26.82,,,,,,
114,11/03/24 12:22:23 PM,7.52,26.82,,,,,,
115,11/03/24 12:23:23 PM,7.58,26.84,,,,,,
116,11/03/24 12:24:23 PM,7.63,26.84,,,,,,
117,11/03/24 12:25:23 PM,7.66,26.84,,,,,,
118,11/03/24 12:26:23 PM,7.68,26.86,,,,,,
119,11/03/24 12:27:23 PM,7.72,26.86,,,,,,
120,11/03/24 12:28:23 PM,7.74,26.86,,,,,,
121,11/03/24 12:29:23 PM,7.81,26.88,,,,,,
122,11/03/24 12:30:23 PM,7.84,26.88,,,,,,
123,11/03/24 12:31:23 PM,7.85,26.88,,,,,,
124,11/03/24 12:32:23 PM,7.89,26.90,,,,,,
125,11/03/24 12:33:23 PM,7.90,26.90,,,,,,
126,11/03/24 12:34:23 PM,7.93,26.90,,,,,,
127,11/03/24 12:35:23 PM,7.91,26.90,,,,,,
128,11/03/24 12:36:23 PM,7.95,26.90,,,,,,
129,11/03/24 12:37:23 PM,7.99,26.90,,,,,,
130,11/03/24 12:38:23 PM,7.99,26.92,,,,,,
131,11/03/24 12:39:23 PM,8.00,26.92,,,,,,
132,11/03/24 12:40:23 PM,8.07,26.92,,,,,,
133,11/03/24 12:41:23 PM,8.07,26.92,,,,,,
134,11/03/24 12:42:23 PM,8.10,26.92,,,,,,
135,11/03/24 12:43:23 PM,8.12,26.92,,,,,,
136,11/03/24 12:44:23 PM,8.08,26.92,,,,,,
137,11/03/24 12:45:23 PM,8.05,26.92,,,,,,
138,11/03/24 12:46:23 PM,8.01,26.92,,,,,,
139,11/03/24 12:47:23 PM,7.99,26.92,,,,,,
140,11/03/24 12:48:23 PM,7.91,26.92,,,,,,
141,11/03/24 12:49:23 PM,7.87,26.92,,,,,,
142,11/03/24 12:50:23 PM,7.83,26.92,,,,,,
143,11/03/24 12:51:23 PM,7.78,26.90,,,,,,
144,11/03/24 12:52:23 PM,7.72,26.90,,,,,,
145,11/03/24 12:53:23 PM,7.68,26.92,,,,,,
146,11/03/24 12:54:23 PM,7.64,26.90,,,,,,
147,11/03/24 12:55:23 PM,7.59,26.92,,,,,,
148,11/03/24 12:56:23 PM,7.57,26.92,,,,,,
149,11/03/24 12:57:23 PM,7.53,26.92,,,,,,
150,11/03/24 12:58:23 PM,7.47,26.92,,,,,,
151,11/03/24 12:59:23 PM,7.41,26.92,,,,,,
152,11/03/24 01:00:23 PM,7.40,26.92,,,,,,
153,11/03/24 01:01:23 PM,7.35,26.92,,,,,,
154,11/03/24 01:02:23 PM,7.30,26.92,,,,,,
155,11/03/24 01:03:23 PM,7.23,26.94,,,,,,
156,11/03/24 01:04:23 PM,7.19,26.94,,,,,,
157,11/03/24 01:05:23 PM,7.15,26.94,,,,,,
158,11/03/24 01:06:23 PM,7.08,26.94,,,,,,
159,11/03/24 01:07:23 PM,7.03,26.94,,,,,,
160,11/03/24 01:08:23 PM,6.99,26.94,,,,,,
161,11/03/24 01:09:23 PM,7.29,26.94,,,,,,
162,11/03/24 01:10:23 PM,6.99,27.02,,,,,,
163,11/03/24 01:11:23 PM,6.98,27.24,,,,,,
164,11/03/24 01:12:23 PM,7.00,27.24,,,,,,
165,11/03/24 01:13:23 PM,7.00,27.24,,,,,,
166,11/03/24 01:14:23 PM,7.01,27.24,,,,,,
167,11/03/24 01:15:23 PM,7.02,27.24,,,,,,
168,11/03/24 01:16:23 PM,7.02,27.22,,,,,,
169,11/03/24 01:17:23 PM,7.02,27.20,,,,,,
170,11/03/24 01:18:23 PM,7.03,27.18,,,,,,
171,11/03/24 01:19:23 PM,7.03,27.14,,,,,,
172,11/03/24 01:20:23 PM,6.99,27.10,,,,,,
173,11/03/24 01:21:23 PM,7.01,27.06,,,,,,
174,11/03/24 01:22:23 PM,7.02,27.04,,,,,,
175,11/03/24 01:23:23 PM,7.04,27.04,,,,,,
176,11/03/24 01:24:23 PM,7.05,27.02,,,,,,
177,11/03/24 01:25:23 PM,7.06,27.00,,,,,,
178,11/03/24 01:26:23 PM,7.07,27.00,,,,,,
179,11/03/24 01:27:23 PM,7.07,27.00,,,,,,
180,11/03/24 01:28:23 PM,7.07,26.98,,,,,,
181,11/03/24 01:29:23 PM,7.08,26.98,,,,,,
182,11/03/24 01:30:23 PM,7.09,26.98,,,,,,
183,11/03/24 01:31:23 PM,7.09,26.98,,,,,,
184,11/03/24 01:32:23 PM,7.10,26.98,,,,,,
185,11/03/24 01:33:23 PM,7.10,26.98,,,,,,
186,11/03/24 01:34:23 PM,7.11,26.98,,,,,,
187,11/03/24 01:35:23 PM,7.10,26.98,,,,,,
188,11/03/24 01:36:23 PM,7.10,26.98,,,,,,
189,11/03/24 01:37:23 PM,7.06,26.96,,,,,,
190,11/03/24 01:38:23 PM,7.02,26.92,,,,,,
191,11/03/24 01:39:23 PM,7.05,26.86,,,,,,
192,11/03/24 01:40:23 PM,7.07,26.84,,,,,,
193,11/03/24 01:41:23 PM,7.08,26.78,,,,,,
194,11/03/24 01:42:23 PM,7.12,26.70,,,,,,
195,11/03/24 01:43:23 PM,7.11,26.60,,,,,,
196,11/03/24 01:44:23 PM,6.42,26.84,,,,,,
197,11/03/24 01:45:23 PM,6.36,27.30,,,,,,
198,11/03/24 01:46:23 PM,6.42,27.74,,,,,,
199,11/03/24 01:47:23 PM,6.41,28.14,,,,,,
200,11/03/24 01:48:23 PM,6.86,28.46,,,,,,
201,11/03/24 01:49:23 PM,6.81,28.42,,,,,,
202,11/03/24 01:50:23 PM,6.79,28.30,,,,,,
203,11/03/24 01:51:23 PM,6.82,28.14,,,,,,
204,11/03/24 01:52:23 PM,6.85,27.98,,,,,,
205,11/03/24 01:52:48 PM,,,,,Logged,,,
206,11/03/24 01:52:49 PM,,,,,,Logged,,
207,11/03/24 01:52:51 PM,,,,,,,Logged,Logged
