"Plot Title: oxy4"
"#","Date Time, GMT+11:00","DO conc, mg/L (LGR S/N: 21981784, SEN S/N: 21981784)","Temp, °C (LGR S/N: 21981784, SEN S/N: 21981784)","Coupler Detached (LGR S/N: 21981784)","Sensor Data Error (LGR S/N: 21981784)","Coupler Attached (LGR S/N: 21981784)","Host Connected (LGR S/N: 21981784)","Stopped (LGR S/N: 21981784)","End Of File (LGR S/N: 21981784)"
37,11/10/24 10:22:32 AM,7.39,29.52,,,,,,
38,11/10/24 10:23:32 AM,7.33,29.64,,,,,,
39,11/10/24 10:24:32 AM,7.29,29.72,,,,,,
40,11/10/24 10:25:32 AM,7.25,29.78,,,,,,
41,11/10/24 10:26:32 AM,7.22,29.82,,,,,,
42,11/10/24 10:27:32 AM,7.23,29.86,,,,,,
43,11/10/24 10:28:32 AM,7.21,29.90,,,,,,
44,11/10/24 10:29:32 AM,7.23,29.92,,,,,,
45,11/10/24 10:30:32 AM,7.20,29.92,,,,,,
46,11/10/24 10:31:32 AM,7.21,29.92,,,,,,
47,11/10/24 10:32:32 AM,7.20,29.92,,,,,,
48,11/10/24 10:33:32 AM,7.21,29.90,,,,,,
49,11/10/24 10:34:32 AM,7.22,29.90,,,,,,
50,11/10/24 10:35:32 AM,7.21,29.88,,,,,,
51,11/10/24 10:36:32 AM,7.22,29.86,,,,,,
52,11/10/24 10:37:32 AM,7.20,29.84,,,,,,
53,11/10/24 10:38:32 AM,7.20,29.82,,,,,,
54,11/10/24 10:39:32 AM,7.19,29.82,,,,,,
55,11/10/24 10:40:32 AM,7.18,29.80,,,,,,
56,11/10/24 10:41:32 AM,7.19,29.78,,,,,,
57,11/10/24 10:42:32 AM,7.19,29.76,,,,,,
58,11/10/24 10:43:32 AM,7.18,29.74,,,,,,
59,11/10/24 10:44:32 AM,7.20,29.72,,,,,,
60,11/10/24 10:45:32 AM,7.20,29.70,,,,,,
61,11/10/24 10:46:32 AM,7.21,29.70,,,,,,
62,11/10/24 10:47:32 AM,7.22,29.68,,,,,,
63,11/10/24 10:48:32 AM,7.21,29.66,,,,,,
64,11/10/24 10:49:32 AM,7.22,29.64,,,,,,
65,11/10/24 10:50:32 AM,7.22,29.64,,,,,,
66,11/10/24 10:51:32 AM,7.25,29.64,,,,,,
67,11/10/24 10:52:32 AM,7.26,29.66,,,,,,
68,11/10/24 10:53:32 AM,7.25,29.70,,,,,,
69,11/10/24 10:54:32 AM,7.27,29.80,,,,,,
70,11/10/24 10:55:32 AM,7.26,29.90,,,,,,
71,11/10/24 10:56:32 AM,7.26,29.98,,,,,,
72,11/10/24 10:57:32 AM,7.26,30.10,,,,,,
73,11/10/24 10:58:32 AM,7.24,30.20,,,,,,
74,11/10/24 10:59:32 AM,7.26,30.30,,,,,,
75,11/10/24 11:00:32 AM,7.23,30.42,,,,,,
76,11/10/24 11:01:32 AM,7.22,30.54,,,,,,
77,11/10/24 11:02:32 AM,7.21,30.66,,,,,,
78,11/10/24 11:03:32 AM,7.19,30.76,,,,,,
79,11/10/24 11:04:32 AM,7.18,30.86,,,,,,
80,11/10/24 11:05:32 AM,7.17,30.98,,,,,,
81,11/10/24 11:06:32 AM,7.16,31.08,,,,,,
82,11/10/24 11:07:32 AM,7.15,31.20,,,,,,
83,11/10/24 11:08:32 AM,7.16,31.30,,,,,,
84,11/10/24 11:09:32 AM,7.16,31.42,,,,,,
85,11/10/24 11:10:32 AM,7.16,31.52,,,,,,
86,11/10/24 11:11:32 AM,7.11,31.62,,,,,,
87,11/10/24 11:12:32 AM,7.11,31.70,,,,,,
88,11/10/24 11:13:32 AM,7.11,31.78,,,,,,
89,11/10/24 11:14:32 AM,7.08,31.86,,,,,,
90,11/10/24 11:15:32 AM,7.08,31.96,,,,,,
91,11/10/24 11:16:32 AM,7.06,32.04,,,,,,
92,11/10/24 11:17:32 AM,7.03,32.10,,,,,,
93,11/10/24 11:18:32 AM,7.06,32.18,,,,,,
94,11/10/24 11:19:32 AM,7.01,32.26,,,,,,
95,11/10/24 11:20:32 AM,7.02,32.34,,,,,,
96,11/10/24 11:21:32 AM,7.03,32.46,,,,,,
97,11/10/24 11:22:32 AM,7.00,32.52,,,,,,
98,11/10/24 11:23:32 AM,6.98,32.62,,,,,,
99,11/10/24 11:24:32 AM,6.97,32.80,,,,,,
100,11/10/24 11:25:32 AM,6.96,32.96,,,,,,
101,11/10/24 11:26:32 AM,6.92,33.12,,,,,,
102,11/10/24 11:27:32 AM,6.89,33.28,,,,,,
103,11/10/24 11:28:32 AM,6.88,33.40,,,,,,
104,11/10/24 11:29:32 AM,6.84,33.52,,,,,,
105,11/10/24 11:30:32 AM,6.80,33.58,,,,,,
106,11/10/24 11:31:32 AM,6.81,33.62,,,,,,
107,11/10/24 11:32:32 AM,6.17,32.36,,,,,,
108,11/10/24 11:33:32 AM,6.50,31.22,,,,,,
109,11/10/24 11:34:32 AM,6.90,30.46,,,,,,
110,11/10/24 11:35:32 AM,7.17,29.92,,,,,,
111,11/10/24 11:36:32 AM,7.36,29.44,,,,,,
112,11/10/24 11:37:32 AM,7.40,29.06,,,,,,
113,11/10/24 11:38:32 AM,7.50,28.76,,,,,,
114,11/10/24 11:39:32 AM,7.61,28.52,,,,,,
115,11/10/24 11:40:32 AM,7.71,28.32,,,,,,
116,11/10/24 11:41:32 AM,7.68,28.16,,,,,,
117,11/10/24 11:42:32 AM,7.75,28.04,,,,,,
118,11/10/24 11:43:32 AM,7.81,27.94,,,,,,
119,11/10/24 11:44:32 AM,7.88,27.86,,,,,,
120,11/10/24 11:45:32 AM,7.87,27.80,,,,,,
121,11/10/24 11:46:32 AM,7.83,27.74,,,,,,
122,11/10/24 11:47:32 AM,7.87,27.70,,,,,,
123,11/10/24 11:48:32 AM,7.64,27.64,,,,,,
124,11/10/24 11:49:32 AM,7.44,27.60,,,,,,
125,11/10/24 11:50:32 AM,7.41,27.54,,,,,,
126,11/10/24 11:51:32 AM,7.46,27.52,,,,,,
127,11/10/24 11:52:32 AM,7.47,27.48,,,,,,
128,11/10/24 11:53:32 AM,7.60,27.48,,,,,,
129,11/10/24 11:54:32 AM,7.59,27.46,,,,,,
130,11/10/24 11:55:32 AM,7.62,27.44,,,,,,
131,11/10/24 11:56:32 AM,7.65,27.44,,,,,,
132,11/10/24 11:57:32 AM,7.71,27.44,,,,,,
133,11/10/24 11:58:32 AM,7.77,27.44,,,,,,
134,11/10/24 11:59:32 AM,7.74,27.46,,,,,,
135,11/10/24 12:00:32 PM,7.93,27.46,,,,,,
136,11/10/24 12:01:32 PM,7.85,27.46,,,,,,
137,11/10/24 12:02:32 PM,7.86,27.46,,,,,,
138,11/10/24 12:03:32 PM,7.81,27.46,,,,,,
139,11/10/24 12:04:32 PM,7.76,27.44,,,,,,
140,11/10/24 12:05:32 PM,7.79,27.44,,,,,,
141,11/10/24 12:06:32 PM,7.82,27.44,,,,,,
142,11/10/24 12:07:32 PM,7.87,27.44,,,,,,
143,11/10/24 12:08:32 PM,7.89,27.44,,,,,,
144,11/10/24 12:09:32 PM,7.88,27.44,,,,,,
145,11/10/24 12:10:32 PM,7.92,27.46,,,,,,
146,11/10/24 12:11:32 PM,7.87,27.44,,,,,,
147,11/10/24 12:12:32 PM,7.85,27.44,,,,,,
148,11/10/24 12:13:32 PM,7.86,27.44,,,,,,
149,11/10/24 12:14:32 PM,7.90,27.44,,,,,,
150,11/10/24 12:15:32 PM,7.95,27.44,,,,,,
151,11/10/24 12:16:32 PM,7.97,27.44,,,,,,
152,11/10/24 12:17:32 PM,8.20,27.46,,,,,,
153,11/10/24 12:18:32 PM,8.08,27.48,,,,,,
154,11/10/24 12:19:32 PM,8.10,27.48,,,,,,
155,11/10/24 12:20:32 PM,8.24,27.50,,,,,,
156,11/10/24 12:21:32 PM,8.22,27.52,,,,,,
157,11/10/24 12:22:32 PM,8.19,27.52,,,,,,
158,11/10/24 12:23:32 PM,8.26,27.52,,,,,,
159,11/10/24 12:24:32 PM,8.31,27.52,,,,,,
160,11/10/24 12:25:32 PM,8.36,27.54,,,,,,
161,11/10/24 12:26:32 PM,8.28,27.54,,,,,,
162,11/10/24 12:27:32 PM,8.23,27.54,,,,,,
163,11/10/24 12:28:32 PM,7.38,27.50,,,,,,
164,11/10/24 12:29:32 PM,7.43,27.46,,,,,,
165,11/10/24 12:30:32 PM,7.45,27.44,,,,,,
166,11/10/24 12:31:32 PM,7.46,27.42,,,,,,
167,11/10/24 12:32:32 PM,7.48,27.40,,,,,,
168,11/10/24 12:33:32 PM,7.46,27.40,,,,,,
169,11/10/24 12:34:32 PM,7.45,27.38,,,,,,
170,11/10/24 12:35:32 PM,7.46,27.38,,,,,,
171,11/10/24 12:36:32 PM,7.38,27.36,,,,,,
172,11/10/24 12:37:32 PM,7.40,27.36,,,,,,
173,11/10/24 12:38:32 PM,7.39,27.34,,,,,,
174,11/10/24 12:39:32 PM,7.38,27.34,,,,,,
175,11/10/24 12:40:32 PM,7.39,27.34,,,,,,
176,11/10/24 12:41:32 PM,7.43,27.34,,,,,,
177,11/10/24 12:42:32 PM,7.47,27.36,,,,,,
178,11/10/24 12:43:32 PM,7.42,27.36,,,,,,
179,11/10/24 12:44:32 PM,7.46,27.38,,,,,,
180,11/10/24 12:45:32 PM,7.45,27.38,,,,,,
181,11/10/24 12:46:32 PM,7.47,27.40,,,,,,
182,11/10/24 12:47:32 PM,7.49,27.40,,,,,,
183,11/10/24 12:48:32 PM,7.41,27.42,,,,,,
184,11/10/24 12:49:32 PM,7.48,27.44,,,,,,
185,11/10/24 12:50:32 PM,7.53,27.44,,,,,,
186,11/10/24 12:51:32 PM,7.58,27.46,,,,,,
187,11/10/24 12:52:32 PM,7.70,27.46,,,,,,
188,11/10/24 12:53:32 PM,7.74,27.48,,,,,,
189,11/10/24 12:54:32 PM,7.68,27.48,,,,,,
190,11/10/24 12:55:32 PM,7.73,27.48,,,,,,
191,11/10/24 12:56:32 PM,7.74,27.50,,,,,,
192,11/10/24 12:57:32 PM,7.79,27.50,,,,,,
193,11/10/24 12:58:32 PM,7.77,27.52,,,,,,
194,11/10/24 12:59:32 PM,7.85,27.54,,,,,,
195,11/10/24 01:00:32 PM,7.93,27.54,,,,,,
196,11/10/24 01:01:32 PM,8.02,27.54,,,,,,
197,11/10/24 01:02:32 PM,8.01,27.54,,,,,,
198,11/10/24 01:03:32 PM,8.07,27.54,,,,,,
199,11/10/24 01:04:32 PM,8.02,27.54,,,,,,
200,11/10/24 01:05:32 PM,7.94,27.52,,,,,,
201,11/10/24 01:06:32 PM,7.91,27.52,,,,,,
202,11/10/24 01:07:32 PM,7.93,27.50,,,,,,
203,11/10/24 01:08:32 PM,7.80,27.48,,,,,,
204,11/10/24 01:09:32 PM,7.68,27.48,,,,,,
205,11/10/24 01:10:32 PM,7.64,27.48,,,,,,
206,11/10/24 01:11:32 PM,7.67,27.46,,,,,,
207,11/10/24 01:12:32 PM,7.56,27.46,,,,,,
208,11/10/24 01:13:32 PM,7.51,27.46,,,,,,
209,11/10/24 01:14:32 PM,7.47,27.46,,,,,,
210,11/10/24 01:15:32 PM,7.49,27.46,,,,,,
211,11/10/24 01:16:32 PM,7.47,27.46,,,,,,
212,11/10/24 01:17:32 PM,7.31,27.46,,,,,,
213,11/10/24 01:18:32 PM,7.27,27.44,,,,,,
214,11/10/24 01:19:32 PM,7.31,27.44,,,,,,
215,11/10/24 01:20:32 PM,7.32,27.46,,,,,,
216,11/10/24 01:21:32 PM,7.36,27.44,,,,,,
217,11/10/24 01:22:32 PM,7.33,27.46,,,,,,
218,11/10/24 01:23:32 PM,7.25,27.46,,,,,,
219,11/10/24 01:24:32 PM,7.32,27.46,,,,,,
220,11/10/24 01:25:32 PM,7.24,27.46,,,,,,
221,11/10/24 01:26:32 PM,7.21,27.46,,,,,,
222,11/10/24 01:27:32 PM,7.13,27.46,,,,,,
223,11/10/24 01:28:32 PM,7.12,27.46,,,,,,
224,11/10/24 01:29:32 PM,7.12,27.46,,,,,,
225,11/10/24 01:30:32 PM,7.13,27.46,,,,,,
226,11/10/24 01:31:32 PM,7.14,27.46,,,,,,
227,11/10/24 01:32:32 PM,7.02,27.48,,,,,,
228,11/10/24 01:33:32 PM,6.98,27.48,,,,,,
229,11/10/24 01:34:32 PM,6.94,27.48,,,,,,
230,11/10/24 01:35:32 PM,6.90,27.48,,,,,,
231,11/10/24 01:36:32 PM,7.13,27.48,,,,,,
232,11/10/24 01:37:32 PM,7.12,27.48,,,,,,
233,11/10/24 01:38:32 PM,6.84,27.48,,,,,,
234,11/10/24 01:39:32 PM,7.51,27.46,,,,,,
235,11/10/24 01:40:32 PM,7.33,27.64,,,,,,
236,11/10/24 01:41:32 PM,7.30,27.94,,,,,,
237,11/10/24 01:42:32 PM,7.24,28.28,,,,,,
238,11/10/24 01:43:32 PM,7.22,28.48,,,,,,
239,11/10/24 01:44:32 PM,7.16,28.62,,,,,,
240,11/10/24 01:45:32 PM,7.23,28.98,,,,,,
241,11/10/24 01:46:32 PM,7.35,29.18,,,,,,
242,11/10/24 01:47:32 PM,7.51,29.44,,,,,,
243,11/10/24 01:48:32 PM,7.56,29.78,,,,,,
244,11/10/24 01:49:32 PM,7.43,30.40,,,,,,
245,11/10/24 01:50:32 PM,7.29,30.94,,,,,,
246,11/10/24 01:51:32 PM,7.14,31.34,,,,,,
247,11/10/24 01:52:32 PM,6.98,31.72,,,,,,
248,11/10/24 01:53:32 PM,6.93,31.84,,,,,,
249,11/10/24 01:54:32 PM,6.92,31.88,,,,,,
250,11/10/24 01:55:32 PM,6.90,31.80,,,,,,
251,11/10/24 01:56:32 PM,6.93,31.64,,,,,,
252,11/10/24 01:57:32 PM,6.81,31.46,,,,,,
253,11/10/24 01:58:32 PM,6.73,31.24,,,,,,
254,11/10/24 01:59:32 PM,6.74,31.04,,,,,,
255,11/10/24 02:00:32 PM,6.78,30.84,,,,,,
256,11/10/24 02:01:32 PM,6.83,30.66,,,,,,
257,11/10/24 02:02:32 PM,6.87,30.48,,,,,,
258,11/10/24 02:03:32 PM,6.91,30.32,,,,,,
259,11/10/24 02:04:32 PM,7.00,30.20,,,,,,
260,11/10/24 02:05:32 PM,7.08,30.06,,,,,,
261,11/10/24 02:06:32 PM,7.19,29.92,,,,,,
262,11/10/24 02:07:32 PM,7.14,29.84,,,,,,
263,11/10/24 02:08:32 PM,7.18,29.78,,,,,,
264,11/10/24 02:09:32 PM,7.25,29.80,,,,,,
265,11/10/24 02:10:32 PM,7.22,29.86,,,,,,
266,11/10/24 02:11:32 PM,7.15,29.90,,,,,,
267,11/10/24 02:12:32 PM,7.13,29.84,,,,,,
268,11/10/24 02:13:32 PM,7.14,29.74,,,,,,
269,11/10/24 02:14:32 PM,7.15,29.64,,,,,,
270,11/10/24 02:15:32 PM,7.16,29.54,,,,,,
271,11/10/24 02:16:32 PM,7.20,29.46,,,,,,
272,11/10/24 02:17:32 PM,7.25,29.42,,,,,,
273,11/10/24 02:18:32 PM,7.27,29.42,,,,,,
274,11/10/24 02:19:32 PM,7.25,29.40,,,,,,
275,11/10/24 02:20:32 PM,7.28,29.44,,,,,,
276,11/10/24 02:21:32 PM,7.28,29.50,,,,,,
277,11/10/24 02:22:32 PM,7.29,29.58,,,,,,
278,11/10/24 02:23:32 PM,7.32,29.68,,,,,,
279,11/10/24 02:24:32 PM,7.42,29.90,,,,,,
280,11/10/24 02:25:32 PM,7.34,30.52,,,,,,
281,11/10/24 02:26:32 PM,7.27,31.22,,,,,,
282,11/10/24 02:27:32 PM,-888.88,-888.88,,Logged,,,,
283,11/10/24 02:28:32 PM,7.37,32.38,,,,,,
284,11/10/24 02:29:32 PM,7.19,32.82,,,,,,
285,11/10/24 02:30:32 PM,6.97,32.94,,,,,,
286,11/10/24 02:31:32 PM,6.92,32.86,,,,,,
287,11/10/24 02:32:32 PM,6.88,32.72,,,,,,
288,11/10/24 02:33:32 PM,6.88,32.52,,,,,,
289,11/10/24 02:34:32 PM,6.86,32.32,,,,,,
290,11/10/24 02:35:32 PM,6.51,32.10,,,,,,
291,11/10/24 02:36:32 PM,5.33,31.74,,,,,,
292,11/10/24 02:37:32 PM,5.37,31.42,,,,,,
293,11/10/24 02:38:32 PM,5.49,31.22,,,,,,
294,11/10/24 02:39:32 PM,6.60,31.04,,,,,,
295,11/10/24 02:40:32 PM,6.59,30.74,,,,,,
296,11/10/24 02:41:24 PM,,,,,Logged,,,
297,11/10/24 02:41:26 PM,,,,,,Logged,Logged,Logged
